  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           4	   1.958	   0.288	  0.083	  2.085	   3.25 	        5.74	   -1.164
           3	   1.311	   0    	  0.027	  1    	   0    	        4.95	   -2.338
           3	   1.535	   0.23 	  0.086	  1.652	   3    	        4.7 	   -0.503
           3	   2.255	   0.268	  0.077	  1.592	   4    	        4.91	   -0.192
           5	   1.754	   0.419	  0.123	  2.818	   3.8  	        6.34	   -1.314
           5	   1.314	   0.322	  0.09 	  2.417	   2.8  	        5.57	   -1.343
           3	   2.415	   0.17 	  0.115	  2.382	   3.333	        4.66	   -1.749
           5	   1.913	   0.411	  0.136	  2.733	   4.6  	        5.47	   -0.593
           4	   1.559	   0.254	  0.108	  2.228	   2.75 	        5.29	   -1.399
           4	   2.028	   0.418	  0.094	  2.337	   4.5  	        4.77	   -0.377
           3	   1.311	   0    	  0.027	  1    	   0    	        5.25	   -2.338
           5	   1.488	   0.399	  0.156	  2.555	   3.6  	        6.12	   -0.998
           3	   1.926	   0.408	  0.106	  2.355	   5.333	        4.74	    0.538
           5	   1.711	   0.444	  0.146	  3.254	   4.4  	        6.57	   -1.155
           5	   1.694	   0.428	  0.088	  2.73 	   4.2  	        7.01	   -0.74
           5	   1.673	   0.446	  0.125	  2.484	   4.2  	        6.16	   -0.528
           4	   1.816	   0.182	  0.087	  2.134	   3.5  	        5.65	   -0.719
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        5.41	   -0.757
           3	   1.878	   0.309	  0.104	  2.458	   4.667	        4.71	   -0.082
           5	   1.353	   0.291	  0.082	  2.326	   3    	        6.22	   -1.052
           5	   1.694	   0.455	  0.097	  2.677	   4    	        6.22	   -0.923
           4	   0.983	   0.047	  0.093	  1.444	   1.25 	        5.41	   -1.317
           3	   2.833	   0.392	  0.063	  2.153	   6.333	        4.94	    0.892
           5	   1.314	   0.238	  0.084	  2.341	   2.8  	        5.81	   -1.177
           4	   2.166	   0.484	  0.086	  2.575	   6    	        5.23	    0.689
           3	   2.611	   0.288	  0.083	  2.182	   4.333	        4.83	   -0.831
           4	   1.643	   0.139	  0.07 	  1.556	   2    	        5.36	   -1.408
           4	   1.66 	   0.136	  0.042	  1.449	   2    	        4.93	   -1.287
           4	   2.125	   0.38 	  0.075	  2.03 	   5.25 	        4.96	    0.64
           3	   2.19 	   0.129	  0.073	  1.618	   2.667	        4.57	   -1.343
           5	   1.649	   0.382	  0.103	  2.452	   3.8  	        5.81	   -0.786
           5	   1.673	   0.45 	  0.125	  2.718	   4.8  	        6.19	   -0.166
           5	   1.449	   0.4  	  0.136	  2.831	   4    	        5.59	   -0.816
           4	   2.264	   0.374	  0.089	  2.249	   4.5  	        4.85	   -0.476
           3	   0.999	   0.193	  0.088	  1.667	   2    	        4.6 	   -0.947
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.26	   -1.156
           3	   1.943	   0.396	  0.133	  2.164	   6    	        4.48	    1.364
           4	   0.983	   0.047	  0.128	  1.286	   1.25 	        5.04	   -1.194
           3	   0.999	   0.047	  0.115	  1.444	   1.667	        4.21	   -0.938
           5	   1.738	   0.397	  0.086	  2.643	   4.2  	        5.22	   -0.664
           3	   0.999	   0.047	  0.115	  1.444	   1.667	        4.2 	   -0.938
           5	   1.983	   0.459	  0.147	  3.159	   4.8  	        5.22	   -0.948
           3	   2.255	   0.268	  0.077	  1.592	   4    	        4.3 	   -0.192
           3	   0.999	   0.179	  0.079	  1.724	   2    	        4.34	   -0.981
           3	   2.255	   0.314	  0.053	  1.697	   4.667	        4.5 	    0.348
           3	   1.311	   0.047	  0.158	  1.286	   1.667	        4.51	   -1.135
           3	   1.311	   0    	  0.027	  1    	   0    	        4.55	   -2.338
           3	   1.943	   0.339	  0.108	  2.439	   5    	        4.35	    0.171
           5	   1.927	   0.495	  0.152	  2.961	   4.4  	        5.64	   -1.135
           3	   2.235	   0.29 	  0.053	  1.654	   5    	        4.73	    0.768
           4	   1.86 	   0.393	  0.086	  2.306	   4.5  	        5.09	   -0.145
           4	   2.117	   0.539	  0.065	  2.524	   6.25 	        4.92	    1.005
           3	   2.19 	   0.135	  0.062	  1.69 	   3    	        4.63	   -1.077
           5	   1.127	   0.314	  0.148	  2.757	   3    	        5.15	   -1.346
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.3 	   -1.156
           5	   1.449	   0.381	  0.126	  2.903	   3.8  	        5.6 	   -1.059
           5	   1.488	   0.546	  0.115	  2.717	   4.4  	        5.46	   -0.466
           5	   1.127	   0.322	  0.139	  2.901	   3.2  	        5.21	   -1.289
           4	   1.643	   0.309	  0.096	  2.458	   3.5  	        5.13	   -1.006
           4	   1.643	   0.176	  0.104	  2.295	   3.25 	        5.23	   -0.968
           5	   1.353	   0.375	  0.135	  2.876	   3.4  	        5.54	   -1.339
           5	   1.314	   0.238	  0.084	  2.341	   2.8  	        5.86	   -1.177
           3	   1.878	   0.135	  0.062	  1.69 	   3    	        4.34	   -0.765
           3	   2.11 	   0.271	  0.056	  1.639	   4.333	        4.73	    0.257
           4	   2.038	   0.439	  0.11 	  2.946	   4.75 	        4.99	   -0.783
           3	   1.311	   0.047	  0.094	  1.545	   1.667	        4.71	   -1.33
           3	   2.255	   0.268	  0.077	  1.592	   4    	        5   	   -0.192
           5	   1.314	   0.345	  0.088	  2.25 	   3.4  	        6.81	   -0.597
           5	   1.792	   0.485	  0.112	  2.816	   4    	        8.58	   -1.205
           5	   2.133	   0.434	  0.164	  2.737	   4.8  	        8.43	   -0.668
           3	   2.255	   0.269	  0.072	  1.639	   4    	        4.61	   -0.235
           4	   1.643	   0.328	  0.096	  2.356	   3.75 	        5.35	   -0.673
           3	   1.943	   0.346	  0.056	  1.688	   4.667	        4.91	    0.634
           4	   0.983	   0.193	  0.072	  1.667	   1.5  	        5.37	   -1.415
           5	   1.856	   0.425	  0.106	  2.346	   4.2  	        5.36	   -0.533
           5	   1.108	   0.254	  0.123	  2.237	   2.2  	        5.5 	   -1.522
           4	   1.66 	   0.204	  0.049	  1.607	   2.5  	        5.57	   -1.02
           3	   2.361	   0.306	  0.098	  2.443	   4.667	        4.67	   -0.541
           3	   1.311	   0    	  0.027	  1    	   0    	        4.3 	   -2.338
           5	   1.605	   0.442	  0.126	  2.989	   3.6  	        5.16	   -1.562
           5	   1.688	   0.466	  0.148	  3.259	   4.4  	        5.53	   -1.161
           3	   1.311	   0.047	  0.158	  1.286	   1.667	        4.62	   -1.135
           4	   1.66 	   0.307	  0.047	  1.674	   3.5  	        5.11	   -0.188
           4	   1.457	   0.313	  0.097	  2.202	   4    	        5.01	   -0.069
           4	   1.643	   0.129	  0.058	  1.733	   2    	        4.76	   -1.563
           4	   1.968	   0.333	  0.098	  2.277	   4    	        4.65	   -0.676
           4	   1.732	   0.317	  0.108	  2.26 	   3.75 	        4.9 	   -0.667
           5	   1.675	   0.398	  0.076	  2.23 	   3.6  	        5.39	   -0.779
           5	   1.636	   0.372	  0.132	  2.862	   3.6  	        5.55	   -1.402
           4	   1.409	   0.319	  0.102	  2.359	   3.5  	        4.86	   -0.689
           3	   1.943	   0.271	  0.059	  1.699	   4.333	        4.25	    0.361
           5	   1.944	   0.475	  0.077	  2.371	   4.4  	        5.11	   -0.467
           4	   1.643	   0.319	  0.108	  2.315	   3.75 	        4.68	   -0.635
           3	   2.235	   0.238	  0.052	  1.674	   4.667	        4.47	    0.468
           3	   1.535	   0.238	  0.069	  1.705	   3    	        4.43	   -0.547
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        4.88	   -1.578
           3	   2.479	   0.43 	  0.093	  2.333	   6    	        4.5 	    0.665
           4	   2.264	   0.391	  0.1  	  2.629	   5    	        4.91	   -0.384
           3	   1.311	   0    	  0.027	  1    	   0    	        4.7 	   -2.338
           4	   1.457	   0.361	  0.133	  2.563	   4.5  	        5.07	   -0.014
           5	   1.607	   0.42 	  0.102	  2.745	   4.6  	        5.62	   -0.274
           4	   2.409	   0.504	  0.133	  3.003	   5.5  	        5.06	   -0.549
           5	   1.636	   0.383	  0.137	  2.921	   3.8  	        5.45	   -1.277
           5	   1.591	   0.329	  0.079	  2.361	   3.2  	        5.53	   -1.16
           3	   2.415	   0.375	  0.101	  2.282	   6    	        4.6 	    0.827
           4	   1.763	   0.359	  0.09 	  2.373	   3.75 	        5.56	   -0.835
           3	   1.535	   0.238	  0.069	  1.705	   3    	        4.6 	   -0.547
           3	   0.999	   0.047	  0.115	  1.444	   1.667	        5.06	   -0.938
           3	   1.542	   0.19 	  0.087	  1.59 	   2.333	        5.01	   -1.076
           3	   1.311	   0.179	  0.079	  1.724	   2    	        4.51	   -1.293
           5	   1.881	   0.302	  0.074	  2.323	   3.2  	        5.64	   -1.38
           5	   1.605	   0.468	  0.108	  2.909	   4    	        6.12	   -1.09
           5	   1.944	   0.44 	  0.12 	  2.704	   4.6  	        5.76	   -0.608
           5	   1.881	   0.441	  0.083	  2.196	   4.4  	        5.84	   -0.201
           4	   1.691	   0.191	  0.051	  1.295	   2.5  	        5.3 	   -0.728
           5	   1.7  	   0.468	  0.142	  2.755	   4.6  	        5.56	   -0.465
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        4.96	   -0.757
           3	   1.878	   0.295	  0.128	  2.305	   4.333	        4.78	   -0.273
           4	   1.691	   0.36 	  0.098	  2.399	   3.75 	        5.72	   -0.798
           5	   1.314	   0.305	  0.087	  2.38 	   2.8  	        5.53	   -1.286
           4	   1.905	   0.383	  0.118	  2.912	   4.75 	        5.01	   -0.568
           5	   1.372	   0.334	  0.13 	  2.474	   3.6  	        5.5 	   -0.71
           5	   1.792	   0.467	  0.099	  2.889	   4.2  	        5.45	   -1.047
           5	   1.881	   0.352	  0.154	  2.457	   3.8  	        5.71	   -1.044
           4	   1.691	   0.342	  0.045	  1.633	   3.75 	        5.19	    0.039
           5	   1.328	   0.329	  0.093	  2.255	   3.4  	        6.54	   -0.605
           5	   1.636	   0.398	  0.061	  2.151	   4.4  	        5.42	    0.154
           4	   1.77 	   0.335	  0.142	  2.492	   4.5  	        5.06	   -0.239
           4	   1.691	   0.262	  0.06 	  1.645	   2.75 	        5.2 	   -0.908
           4	   1.643	   0.118	  0.064	  1.632	   1.75 	        5.87	   -1.707
           5	   1.314	   0.172	  0.136	  1.952	   2.6  	        5.89	   -0.974
           3	   1.311	   0    	  0.027	  1    	   0    	        4.51	   -2.338
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        5   	   -1.451
           4	   1.409	   0.309	  0.096	  2.458	   3.5  	        5.19	   -0.772
           5	   1.278	   0.317	  0.169	  2.58 	   3.2  	        5.64	   -1.144
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        5.93	   -1.578
           4	   1.385	   0.224	  0.084	  1.666	   2    	        5.11	   -1.359
           4	   1.385	   0.254	  0.141	  2.237	   2.75 	        5.12	   -1.267
           5	   1.792	   0.363	  0.054	  2.09 	   4.4  	        5.65	    0.101
           3	   1.847	   0.248	  0.088	  1.611	   3.333	        4.6 	   -0.461
           3	   1.908	   0.244	  0.067	  1.643	   3.333	        4.53	   -0.529
           5	   1.372	   0.328	  0.114	  2.739	   3.2  	        5.91	   -1.353
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.74	   -1.468
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        5.78	   -1.451
           5	   1.133	   0.351	  0.11 	  2.321	   3.6  	        5.39	   -0.315
           5	   1.636	   0.389	  0.136	  2.868	   4    	        5.61	   -1.029
           3	   1.943	   0.342	  0.053	  1.645	   5    	        4.62	    1.017
           3	   1.311	   0    	  0.027	  1    	   0    	        4.72	   -2.338
           5	   1.314	   0.309	  0.09 	  2.429	   2.8  	        5.59	   -1.342
           5	   1.372	   0.331	  0.089	  2.337	   3.4  	        5.59	   -0.729
           3	   1.847	   0.248	  0.088	  1.611	   3.333	        4.7 	   -0.461
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        5.59	   -0.757
           5	   1.314	   0.237	  0.083	  2.307	   2.8  	        5.82	   -1.141
           5	   1.314	   0.306	  0.087	  2.425	   2.8  	        5.79	   -1.332
           4	   1.431	   0.355	  0.098	  2.355	   3.75 	        5.53	   -0.489
           4	   1.811	   0.355	  0.108	  2.234	   4.25 	        4.96	   -0.258
           5	   2.029	   0.564	  0.102	  2.661	   5.2  	        5.48	   -0.156
           5	   1.108	   0.246	  0.103	  2.305	   1.8  	        5.57	   -1.962
           3	   1.638	   0.238	  0.065	  1.684	   3    	        4.48	   -0.625
           5	   1.694	   0.361	  0.13 	  2.974	   3.2  	        5.83	   -1.959
           4	   1.417	   0.309	  0.109	  2.391	   3.5  	        5.05	   -0.726
           3	   0.999	   0.19 	  0.105	  1.59 	   2.333	        4.87	   -0.551
           5	   1.488	   0.425	  0.121	  2.676	   3.8  	        5.61	   -0.91
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.51	   -1.468
           5	   1.675	   0.399	  0.087	  2.307	   3.8  	        5.72	   -0.668
           3	   2.139	   0.31 	  0.137	  2.474	   4    	        4.54	   -1.06
           4	   1.676	   0.325	  0.118	  2.336	   4    	        5.04	   -0.455
           4	   1.86 	   0.256	  0.159	  2.812	   4    	        5.02	   -1.087
           4	   0.983	   0.193	  0.072	  1.667	   1.5  	        5.22	   -1.415
           3	   1.943	   0.268	  0.077	  1.592	   4    	        4.5 	    0.12
           5	   1.636	   0.349	  0.121	  3.074	   3.2  	        5.64	   -1.98
           4	   1.715	   0.306	  0.093	  2.425	   3.5  	        5.19	   -1.039
           4	   1.385	   0.248	  0.075	  1.611	   2.5  	        5.09	   -0.819
           4	   1.457	   0.373	  0.097	  2.373	   3.75 	        5.02	   -0.55
           5	   1.353	   0.28 	  0.123	  1.972	   3.4  	        5.61	   -0.328
           3	   1.542	   0.179	  0.07 	  1.724	   2    	        4.63	   -1.515
           3	   2.479	   0.444	  0.095	  2.269	   6.333	        5.56	    1.046
           3	   1.535	   0.248	  0.088	  1.611	   3.333	        4.88	   -0.149
           5	   1.314	   0.175	  0.129	  2    	   2.6  	        5.78	   -1.018
           5	   1.732	   0.502	  0.144	  3.427	   4.6  	        5.54	   -1.205
           5	   1.133	   0.322	  0.136	  2.901	   3.2  	        5.96	   -1.292
           3	   1.311	   0    	  0.027	  1    	   0    	        4.59	   -2.338
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.91	   -1.37
           5	   1.9  	   0.413	  0.071	  2.442	   4.2  	        5.62	   -0.626
           5	   1.566	   0.417	  0.105	  2.915	   3.8  	        5.9 	   -1.203
           5	   1.488	   0.484	  0.094	  2.811	   3.8  	        5.63	   -1.077
           5	   1.649	   0.397	  0.091	  2.254	   4    	        5.57	   -0.391
           4	   2.094	   0.448	  0.108	  2.15 	   5    	        5.99	    0.2
           5	   1.314	   0.319	  0.091	  2.381	   2.8  	        5.53	   -1.305
           5	   1.81 	   0.493	  0.173	  3.361	   4.6  	        5.94	   -1.237
           3	   2.255	   0.241	  0.062	  1.709	   3.333	        4.71	   -0.934
           3	   1.311	   0    	  0.027	  1    	   0    	        4.66	   -2.338
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        6.3 	   -1.451
           5	   1.108	   0.254	  0.108	  2.228	   2.2  	        6.52	   -1.498
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.45	   -1.37
           3	   1.943	   0.241	  0.066	  1.693	   3.333	        4.79	   -0.61
           4	   1.151	   0.363	  0.104	  2.312	   3    	        5.16	   -0.93
           5	   1.314	   0.322	  0.09 	  2.417	   2.8  	        5.46	   -1.343
           4	   1.385	   0.238	  0.059	  1.705	   2.25 	        5.83	   -1.137
           3	   1.878	   0.135	  0.062	  1.69 	   3    	        4.31	   -0.765
           5	   1.488	   0.394	  0.139	  2.546	   3.8  	        5.09	   -0.767
           5	   1.732	   0.515	  0.101	  2.897	   4.2  	        5.22	   -1.045
           4	   1.469	   0.286	  0.087	  2.115	   3.75 	        4.56	   -0.207
           3	   1.943	   0.382	  0.035	  1.501	   5    	        4.43	    1.139
           5	   1.944	   0.428	  0.137	  3.336	   4.2  	        5.18	   -1.645
           4	   1.86 	   0.422	  0.099	  2.338	   4.25 	        4.68	   -0.469
           5	   1.881	   0.334	  0.066	  2.184	   3.6  	        5.47	   -0.865
           4	   2.045	   0.367	  0.081	  2.353	   4.25 	        5.13	   -0.596
           5	   2.052	   0.459	  0.105	  2.775	   4.2  	        5.26	   -1.191
           4	   2.104	   0.485	  0.108	  2.331	   6    	        4.95	    0.972
           4	   1.457	   0.33 	  0.086	  2.304	   4    	        5.06	   -0.177
           4	   1.457	   0.399	  0.106	  2.257	   4.25 	        4.63	    0.031
           4	   1.691	   0.256	  0.045	  1.619	   3.75 	        5.09	    0.139
           3	   1.878	   0.322	  0.114	  2.4  	   4.667	        4.21	   -0.047
           4	   1.409	   0.321	  0.158	  2.856	   4    	        5.04	   -0.744
           3	   1.943	   0.16 	  0.062	  1.747	   3    	        4.24	   -0.912
           4	   1.643	   0.128	  0.053	  1.559	   1.75 	        4.83	   -1.633
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.45	   -1.37
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        4.57	   -1.451
           3	   0.999	   0.179	  0.079	  1.724	   2    	        4.18	   -0.981
           4	   1.958	   0.427	  0.088	  2.629	   4.75 	        4.9 	   -0.352
           4	   1.811	   0.223	  0.16 	  2.756	   4    	        5.06	   -0.95
           3	   1.943	   0.315	  0.131	  2.122	   5.667	        4.17	    1.156
           4	   2.045	   0.374	  0.099	  2.27 	   4.5  	        5.14	   -0.288
           5	   1.453	   0.335	  0.129	  2.492	   3.6  	        5.45	   -0.809
           3	   1.535	   0.254	  0.167	  1.971	   3.667	        4.23	   -0.26
           3	   2.19 	   0.129	  0.066	  1.75 	   2.667	        4.51	   -1.468
           4	   1.66 	   0.176	  0.05 	  1.698	   3.25 	        4.62	   -0.334
           5	   1.449	   0.383	  0.124	  2.912	   3.8  	        5.32	   -1.068
           5	   2.25 	   0.614	  0.108	  3.079	   5.4  	        5.03	   -0.651
           3	   1.878	   0.128	  0.068	  1.692	   2.667	        4.53	   -1.099
           5	   1.314	   0.315	  0.083	  2.399	   3    	        4.96	   -1.111
           5	   1.694	   0.38 	  0.144	  2.883	   3.8  	        5.38	   -1.301
           3	   1.943	   0.414	  0.101	  2.362	   5.333	        4.45	    0.513
           3	   1.847	   0.238	  0.069	  1.705	   3    	        4.58	   -0.859
           3	   1.847	   0.238	  0.087	  1.658	   3    	        4.17	   -0.83
           4	   1.457	   0.466	  0.143	  2.677	   5.25 	        4.75	    0.507
           3	   1.731	   0.295	  0.073	  1.623	   3.333	        4.58	   -0.389
           3	   1.908	   0.309	  0.122	  2.391	   4.667	        4.17	   -0.063
           4	   2.411	   0.4  	  0.12 	  2.818	   5    	        5.11	   -0.749
           3	   2.361	   0.309	  0.1  	  2.458	   4.667	        4.15	   -0.561
           5	   1.938	   0.43 	  0.11 	  2.819	   3.8  	        5.16	   -1.497
           3	   1.311	   0    	  0.027	  1    	   0    	        4.42	   -2.338
           4	   1.643	   0.129	  0.056	  1.75 	   2    	        5.06	   -1.578
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        4.66	   -1.451
           4	   1.905	   0.363	  0.079	  2.326	   4.25 	        5.15	   -0.423
           5	   1.328	   0.364	  0.089	  2.434	   3    	        5.59	   -1.215
           5	   1.65 	   0.383	  0.125	  2.912	   3.8  	        5.31	   -1.27
           3	   2.19 	   0.126	  0.072	  1.714	   2.667	        4.28	   -1.435
           3	   1.878	   0.129	  0.066	  1.75 	   2.667	        4.4 	   -1.156
           4	   1.958	   0.417	  0.141	  3.068	   4.5  	        5.11	   -1.084
           4	   1.582	   0.344	  0.125	  2.352	   4.25 	        4.75	   -0.153
           3	   2.255	   0.346	  0.051	  1.705	   4.333	        4.57	   -0.024
           5	   1.605	   0.403	  0.129	  2.576	   4.2  	        5.38	   -0.513
           3	   2.255	   0.31 	  0.047	  1.671	   4.667	        4.78	    0.384
           5	   1.314	   0.297	  0.094	  2.318	   2.6  	        5.18	   -1.423
           5	   1.314	   0.325	  0.136	  2.934	   3.2  	        5.09	   -1.509
           5	   1.675	   0.417	  0.088	  2.297	   3.6  	        5.34	   -0.877
           4	   1.457	   0.44 	  0.094	  2.292	   4.5  	        4.66	    0.217
           4	   1.691	   0.349	  0.047	  1.67 	   3.5  	        5.12	   -0.257
           5	   1.314	   0.322	  0.09 	  2.417	   2.8  	        5.05	   -1.343
           4	   1.457	   0.421	  0.147	  2.722	   4.75 	        5   	    0.003
           5	   1.622	   0.458	  0.083	  2.748	   4.4  	        5.02	   -0.511
           5	   1.767	   0.346	  0.073	  2.244	   3.8  	        5.53	   -0.63
           3	   1.535	   0.35 	  0.088	  2.244	   4    	        4.15	   -0.217
           5	   1.673	   0.455	  0.108	  2.305	   5    	        5.14	    0.459
           5	   1.92 	   0.543	  0.125	  2.296	   5    	        5.07	    0.116
           4	   2.351	   0.377	  0.053	  1.914	   5.75 	        5.05	    1.055
           4	   2.519	   0.433	  0.156	  2.645	   5.5  	        4.67	   -0.253
           5	   1.314	   0.322	  0.158	  2.753	   3.2  	        5.39	   -1.347
           4	   1.409	   0.323	  0.106	  2.278	   3.5  	        5.18	   -0.616
           4	   1.958	   0.42 	  0.112	  2.965	   4.75 	        5.67	   -0.705
           3	   1.943	   0.387	  0.104	  2.341	   5.667	        5.09	    0.892
           4	   1.457	   0.381	  0.11 	  2.323	   4    	        5.51	   -0.271
           4	   1.691	   0.164	  0.051	  1.52 	   2    	        4.91	   -1.426
           3	   1.535	   0.248	  0.088	  1.611	   3.333	        4.21	   -0.149
           5	   1.524	   0.608	  0.094	  2.551	   5.8  	        5.13	    1.023
           4	   2.094	   0.357	  0.11 	  2.3  	   3.75 	        4.89	   -1.111
           4	   1.691	   0.353	  0.097	  2.401	   3.75 	        5.13	   -0.792
           5	   1.649	   0.326	  0.088	  2.136	   4    	        5.02	   -0.199
           3	   1.847	   0.248	  0.088	  1.611	   3.333	        4.58	   -0.461
           3	   1.311	   0    	  0.027	  1    	   0    	        4.23	   -2.338
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        4.7 	   -0.757
           4	   0.983	   0.179	  0.065	  1.724	   1.5  	        5.49	   -1.451
           4	   1.417	   0.309	  0.099	  2.458	   3.5  	        4.86	   -0.783
           5	   1.372	   0.351	  0.114	  2.321	   3.6  	        5.69	   -0.558
           3	   1.878	   0.32 	  0.114	  2.4  	   4.667	        4.53	   -0.045
           3	   1.847	   0.248	  0.088	  1.611	   3.333	        4.27	   -0.461
           4	   1.865	   0.359	  0.088	  2.414	   3.75 	        4.6 	   -0.976
           5	   1.694	   0.529	  0.086	  2.132	   5    	        5.13	    0.559
           3	   1.943	   0.275	  0.057	  1.734	   3.667	        4.4 	   -0.342
           3	   1.901	   0.139	  0.06 	  1.727	   3    	        4.27	   -0.827
           4	   1.691	   0.393	  0.101	  2.309	   4    	        4.7 	   -0.494
           5	   1.636	   0.389	  0.137	  2.831	   4    	        5.21	   -0.993
           3	   2.704	   0.369	  0.094	  2.347	   5.667	        4.11	    0.153
           4	   1.643	   0.176	  0.15 	  2.036	   3.25 	        4.65	   -0.755
           4	   1.715	   0.316	  0.102	  2.284	   3.75 	        5.02	   -0.667
           4	   2.057	   0.416	  0.11 	  2.823	   5.25 	        4.62	   -0.156
           5	   1.453	   0.324	  0.118	  2.901	   3.2  	        5.74	   -1.596
           5	   1.488	   0.52 	  0.107	  2.56 	   4.4  	        5.15	   -0.275
           5	   1.314	   0.308	  0.096	  2.358	   2.8  	        5.53	   -1.276
           3	   1.847	   0.238	  0.069	  1.705	   3    	        4.46	   -0.859
           4	   2.291	   0.399	  0.075	  2.256	   4.75 	        5.4 	   -0.271
           3	   1.908	   0.322	  0.112	  2.417	   4.667	        4.18	   -0.092
           4	   1.865	   0.378	  0.091	  2.273	   4.25 	        4.77	   -0.357
           4	   1.643	   0.129	  0.051	  1.612	   1.75 	        4.69	   -1.685
           3	   1.311	   0    	  0.027	  1    	   0    	        4.58	   -2.338
           5	   1.314	   0.339	  0.084	  2.31 	   3    	        5.39	   -1.047
           3	   1.908	   0.309	  0.109	  2.458	   4.667	        4.89	   -0.117
           4	   1.691	   0.221	  0.049	  1.697	   2.75 	        5.16	   -0.908
           5	   1.775	   0.372	  0.139	  2.872	   3.6  	        5.75	   -1.558
           4	   1.385	   0.224	  0.084	  1.666	   2    	        4.78	   -1.359
           4	   1.66 	   0.308	  0.096	  2.443	   3.5  	        4.59	   -1.007
           3	   1.847	   0.238	  0.065	  1.684	   3    	        4.24	   -0.834
           4	   1.417	   0.322	  0.101	  2.417	   3.5  	        4.76	   -0.757
           3	   2.517	   0.322	  0.092	  2.288	   5    	        4.28	   -0.219
           3	   2.425	   0.377	  0.088	  2.292	   6    	        4.16	    0.818
           4	   1.643	   0.322	  0.1  	  2.417	   3.5  	        4.53	   -0.982
           4	   1.385	   0.254	  0.158	  1.971	   2.75 	        5.07	   -1.018
           4	   1.691	   0.361	  0.092	  2.414	   3.75 	        5.2 	   -0.808
           4	   1.532	   0.203	  0.068	  1.692	   2.25 	        5.06	   -1.245
           3	   1.535	   0.238	  0.069	  1.705	   3    	        4.19	   -0.547
           5	   1.989	   0.483	  0.097	  2.857	   4.2  	        5.39	   -1.226
           4	   1.828	   0.363	  0.099	  2.326	   4.25 	        4.86	   -0.366
           3	   2.174	   0.339	  0.1  	  2.439	   5    	        4.28	   -0.052
           5	   1.591	   0.418	  0.096	  2.73 	   3.6  	        5.1 	   -1.235
           4	   1.643	   0.176	  0.15 	  2.036	   3.25 	        5.1 	   -0.755
           5	   1.92 	   0.492	  0.06 	  2.082	   4    	        5.17	   -0.554
           5	   1.732	   0.568	  0.095	  2.285	   5.4  	        5.16	    0.72
           4	   1.819	   0.383	  0.116	  2.921	   4.75 	        4.67	   -0.489
           3	   1.908	   0.322	  0.112	  2.417	   4.667	        4.56	   -0.092
           4	   2.117	   0.464	  0.108	  2.772	   5    	        5.39	   -0.461
           3	   1.889	   0.126	  0.065	  1.714	   2.667	        4.59	   -1.127
           5	   1.675	   0.451	  0.115	  2.917	   4    	        5.5 	   -1.158
           5	   1.881	   0.394	  0.101	  2.822	   4    	        5.35	   -1.198
           3	   2.361	   0.349	  0.06 	  2.081	   6    	        4.41	    1.149
           4	   1.715	   0.328	  0.088	  2.356	   3.75 	        4.76	   -0.737
           3	   2.415	   0.377	  0.101	  2.282	   6    	        4.61	    0.825
           4	   1.417	   0.309	  0.099	  2.458	   3.5  	        4.91	   -0.783
           5	   1.807	   0.407	  0.119	  2.711	   4    	        5.24	   -1.044
           4	   1.86 	   0.398	  0.094	  2.12 	   4.25 	        5.03	   -0.222
           5	   1.314	   0.309	  0.089	  2.458	   2.8  	        5.92	   -1.37
           5	   1.314	   0.176	  0.129	  2.036	   2.6  	        5.12	   -1.055
           5	   1.754	   0.349	  0.115	  2.793	   3.8  	        5.28	   -1.211
           4	   1.811	   0.381	  0.154	  2.912	   4.75 	        5.02	   -0.508
           5	   1.314	   0.176	  0.129	  2.036	   2.6  	        5.74	   -1.055
           3	   1.943	   0.16 	  0.062	  1.747	   3    	        4.65	   -0.912
           5	   1.453	   0.329	  0.087	  2.322	   3.4  	        5.71	   -0.791
           5	   1.314	   0.305	  0.09 	  2.375	   2.8  	        5.35	   -1.284
           4	   2.117	   0.264	  0.088	  2.156	   4.25 	        4.79	   -0.375
           4	   1.691	   0.292	  0.092	  2.334	   3.75 	        4.75	   -0.659
           5	   1.314	   0.325	  0.136	  2.934	   3.2  	        5.13	   -1.509
