|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                    24 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         1.99 |     2.921 |
|                    28 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.04 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                    11 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.18 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.06 |     2.271 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.05 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.22 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2    |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.32 |     2.271 |
|                    15 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.05 |     2.744 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    14 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.11 |     2.744 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                    28 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.21 |     2.744 |
|                    27 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                    21 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.7  |     2.744 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.39 |     2.271 |
|                    34 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.39 |     2.921 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.03 |     2.271 |
|                    11 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.18 |     2.744 |
|                    22 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.67 |     2.921 |
|                    34 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.38 |     2.271 |
|                    19 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.08 |     2.271 |
|                    10 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.14 |     2.921 |
|                     7 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.05 |     2.744 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                    13 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.27 |     2.921 |
|                    12 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.07 |     2.271 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.14 |     2.271 |
|                    17 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.17 |     2.744 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.16 |     2.271 |
|                     3 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.23 |     2.921 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.13 |     2.271 |
|                    33 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.29 |     2.271 |
|                    25 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.34 |     2.271 |
|                    18 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.09 |     2.921 |
|                    16 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.26 |     2.271 |
|                    29 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.96 |     2.744 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                    30 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.17 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.09 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.41 |     2.271 |
|                    18 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.39 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.38 |     2.271 |
|                     9 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.12 |     2.271 |
|                    20 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.07 |     2.271 |
|                    14 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.69 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.34 |     2.271 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.44 |     2.271 |
|                    23 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.82 |     2.271 |
|                     4 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.5  |     2.271 |
|                     8 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         3.49 |     2.744 |
|                    26 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         5.58 |     2.921 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.89 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.65 |     2.271 |
|                     5 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.04 |     2.271 |
|                    31 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         3.5  |     2.744 |
|                    27 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         3.25 |     2.921 |
|                    22 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.54 |     2.271 |
|                    15 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.45 |     2.271 |
|                    32 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.2  |     2.271 |
|                    24 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         3.22 |     2.271 |
|                    24 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.82 |     2.744 |
|                    21 |                      17 |    1.785 |    0.426 |   0.089 |   2.966 |    3.765 |         2.33 |     2.921 |
|                    13 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.48 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.15 |     2.271 |
|                     6 |                      18 |    2     |    0.595 |   0.093 |   4.731 |    4.5   |         2.27 |     2.271 |
|                     4 |                      17 |    1.801 |    0.424 |   0.082 |   3.105 |    3.706 |         2.22 |     2.744 |
