  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           5	   2.987	   0.253	  0.158	  3.212	   3    	        7.23	   -3.61
           5	   2.076	   0.3  	  0.081	  2.504	   3.2  	        7.25	   -1.761
           5	   2.731	   0.339	  0.07 	  2.755	   4.4  	        6.88	   -1.495
           4	   3.002	   0.299	  0.141	  3.294	   4.25 	        5.75	   -2.486
           4	   1.918	   0.076	  0.089	  1.6  	   1    	        6.89	   -2.683
           3	   3.148	   0.268	  0.115	  2.285	   5.333	        9.72	   -0.483
           4	   2.184	   0.359	  0.092	  2.51 	   5.5  	       11.27	    0.355
           3	   2.522	   0.131	  0.146	  2.866	   2.667	        9.29	   -2.998
           5	   2.987	   0.341	  0.152	  3.151	   3.8  	       14.63	   -2.831
           4	   1.856	   0.247	  0.04 	  1.749	   3    	       27.71	   -0.892
           3	   3.328	   0.258	  0.103	  2.533	   5    	        7.28	   -1.222
           4	   2.632	   0.344	  0.017	  1.93 	   5    	        6.6 	    0.077
           5	   2.985	   0.433	  0.237	  3.871	   5.2  	        7.81	   -2.326
           3	   2.276	   0.189	  0.073	  1.754	   3.333	        8.92	   -0.959
           3	   2.658	   0.123	  0.144	  2.634	   2    	        7.72	   -3.559
           4	   2.846	   0.3  	  0.184	  3.232	   4.25 	       10.14	   -2.312
           5	   2.303	   0.307	  0.094	  2.218	   3.6  	        9.49	   -1.322
           3	   3.146	   0.163	  0.229	  2.79 	   3.333	        5.37	   -2.995
           5	   3.06 	   0.356	  0.124	  3.686	   4    	        8.03	   -3.226
           3	   2.94 	   0.2  	  0.15 	  2.39 	   4.333	        6.33	   -1.347
           3	   2.65 	   0.176	  0.142	  2.503	   3.333	        5.86	   -2.138
           4	   3.331	   0.336	  0.109	  3.169	   5    	        7.47	   -1.945
           3	   2.261	   0.021	  0.088	  1.991	   0.333	        5.66	   -4.028
           3	   1.492	   0.01 	  0.095	  1.991	   0.333	        5.33	   -3.255
           4	   2.552	   0.081	  0.111	  2.959	   1    	        6.66	   -4.703
           5	   2.199	   0.272	  0.121	  3.583	   3.2  	        6.23	   -2.975
           3	   2.933	   0.166	  0.139	  2.416	   3.333	        5.32	   -2.321
           3	   2.678	   0.081	  0.143	  2.959	   1.333	        5.26	   -4.528
           4	   2.898	   0.129	  0.171	  2.829	   1.75 	        6.09	   -4.277
           4	   2.193	   0.211	  0.106	  2.467	   3.25 	        5.51	   -1.727
           3	   2.276	   0.205	  0.05 	  1.74 	   4    	        5.09	   -0.271
           4	   2.461	   0.071	  0.188	  2.97 	   0.75 	        5.84	   -4.94
           4	   1.707	   0.146	  0.05 	  1.794	   2    	        6.44	   -1.697
           4	   3.028	   0.23 	  0.088	  2.667	   3.25 	        6.67	   -2.763
           5	   2.667	   0.305	  0.105	  3.241	   3.4  	        6.55	   -2.918
           5	   2.199	   0.263	  0.066	  2.465	   3.2  	        6.76	   -1.793
           3	   1.261	   0    	  0.016	  1    	   0    	        5.69	   -2.277
           5	   3.28 	   0.449	  0.161	  3.065	   5    	        6.81	   -1.955
           3	   2.116	   0.109	  0.104	  1.79 	   2    	        5.06	   -2.119
           3	   2.933	   0.166	  0.139	  2.416	   3.333	        5.07	   -2.321
           4	   2.509	   0.31 	  0.161	  3.193	   4.75 	        5.52	   -1.423
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        5.81	   -3.973
           3	   3.149	   0.149	  0.041	  1.821	   3    	        5.61	   -2.16
           5	   2.827	   0.368	  0.096	  4.023	   4.4  	        5.9 	   -2.914
           5	   1.366	   0.114	  0.054	  1.856	   1.4  	        7.28	   -1.99
           5	   2.683	   0.152	  0.216	  3.189	   1.6  	        6.3 	   -4.64
           5	   1.805	   0.114	  0.054	  1.856	   1.4  	        6.77	   -2.429
           3	   3.282	   0.071	  0.245	  2.97 	   1    	        6   	   -5.568
           4	   2.381	   0.176	  0.033	  1.757	   3    	        5.39	   -1.347
           3	   3.434	   0.199	  0.138	  2.543	   4    	        5.02	   -2.314
           3	   2.284	   0.108	  0.079	  1.842	   2    	        4.98	   -2.313
           5	   2.812	   0.304	  0.153	  3.214	   3.8  	        6.91	   -2.683
           3	   3.015	   0.122	  0.079	  1.916	   2.333	        6.04	   -2.799
           3	   2.291	   0.155	  0.055	  1.803	   3    	        4.92	   -1.304
           3	   3.313	   0.248	  0.103	  2.611	   4.333	        4.97	   -1.942
           5	   2.631	   0.385	  0.158	  3.8  	   5    	        6.04	   -1.974
           5	   3.244	   0.293	  0.104	  3.349	   3.6  	        6.33	   -3.39
           4	   2.893	   0.284	  0.173	  3.108	   4    	        5.31	   -2.458
           4	   3.32 	   0.35 	  0.199	  3.494	   4.75 	        5.51	   -2.613
           5	   2.593	   0.182	  0.076	  2.788	   1.8  	        6.14	   -3.839
           5	   2.093	   0.249	  0.078	  2.354	   3.2  	       36.18	   -1.574
           3	   2.933	   0.201	  0.145	  2.476	   4    	        7.23	   -1.755
           3	   1.254	   0    	  0.016	  1    	   0    	        8.67	   -2.27
           4	   3.164	   0.224	  0.078	  2.637	   3.25 	        7.02	   -2.853
           4	   2.036	   0.087	  0.089	  2.815	   1.25 	        6.88	   -3.777
           3	   3.598	   0.223	  0.107	  2.691	   4.667	        6.17	   -1.952
           4	   2.095	   0.113	  0.115	  2.635	   1.25 	        7.01	   -3.708
           3	   1.978	   0    	  0.016	  1    	   0    	        6.07	   -2.994
           4	   2.479	   0.26 	  0.154	  2.693	   3.5  	        5.47	   -2.086
           3	   2.765	   0.092	  0.271	  2.534	   2    	        4.99	   -3.662
           3	   2.876	   0.021	  0.178	  1.991	   0.333	        5.61	   -4.733
           3	   2.924	   0.031	  0.076	  1.981	   0.667	        5.48	   -4.345
           3	   3.329	   0.226	  0.195	  2.707	   4.667	        6.1 	   -1.79
           5	   1.614	   0.327	  0.077	  2.55 	   4    	        6.17	   -0.568
           4	   2.638	   0.113	  0.093	  2.635	   1.25 	        5.39	   -4.229
           4	   2.36 	   0.236	  0.119	  2.583	   3.5  	        5.34	   -1.798
           5	   2.593	   0.305	  0.253	  4.541	   3.4  	        6.01	   -4.292
           4	   1.427	   0.133	  0.094	  1.602	   2    	        5.82	   -1.256
           3	   3.146	   0.232	  0.138	  2.629	   4.333	        4.79	   -1.812
           5	   2.813	   0.332	  0.142	  4.077	   4    	        6.16	   -3.364
           3	   2.536	   0.165	  0.12 	  2.761	   3.667	        5.49	   -1.915
           5	   2.602	   0.346	  0.117	  3.289	   3.6  	        6.12	   -2.754
           5	   2.773	   0.267	  0.201	  4.66 	   3.2  	        6.36	   -4.701
           3	   3.489	   0.38 	  0.085	  2.334	   8.333	        5.44	    2.045
           5	   2.208	   0.216	  0.133	  3.742	   2.4  	        7.49	   -3.899
           3	   3.139	   0.134	  0.241	  2.843	   2.667	        5.73	   -3.69
           3	   3.355	   0.315	  0.101	  2.634	   5.667	        4.67	   -0.738
           3	   3.488	   0.246	  0.091	  2.625	   4.333	        5.08	   -2.117
           3	   3.497	   0.302	  0.069	  2.19 	   5.333	        5.07	   -0.725
           5	   1.991	   0.215	  0.144	  3.219	   2.4  	        5.83	   -3.169
           4	   1.912	   0.154	  0.1  	  2.815	   2.25 	        5.73	   -2.731
           5	   2.334	   0.303	  0.116	  3.174	   3.4  	        6.18	   -2.527
           4	   1.713	   0.14 	  0.049	  1.811	   1.75 	        5.23	   -1.963
           3	   3.527	   0.277	  0.082	  2.439	   6.333	        5.04	    0.008
           3	   2.156	   0.021	  0.057	  1.991	   0.333	        5.59	   -3.892
           5	   2.397	   0.217	  0.131	  2.726	   2.6  	        7.28	   -2.871
           5	   2.381	   0.235	  0.16 	  3.482	   2.4  	        8   	   -3.858
           3	   2.635	   0.133	  0.118	  1.602	   2.667	        5.04	   -1.821
           3	   3.051	   0.226	  0.104	  2.476	   4.333	        6.53	   -1.524
           5	   2.367	   0.219	  0.071	  2.47 	   2.6  	        6.06	   -2.527
           5	   2.595	   0.335	  0.08 	  3.148	   3.8  	        5.89	   -2.358
           3	   3.455	   0.468	  0.073	  2.256	   9    	        4.99	    2.748
           4	   2.615	   0.178	  0.077	  2.842	   2.25 	        5.63	   -3.462
           3	   3.182	   0.271	  0.136	  2.492	   5.333	        5.15	   -0.748
           4	   3.13 	   0.263	  0.073	  2.304	   3.75 	        5.41	   -2.02
           3	   1.485	   0.01 	  0.095	  1.991	   0.333	        4.73	   -3.248
           4	   2.821	   0.359	  0.131	  3.191	   5.5  	        5.03	   -1.002
           3	   1.628	   0.062	  0.08 	  1.657	   1    	        4.49	   -2.427
           4	   2.403	   0.152	  0.158	  2.83 	   2.25 	        5.08	   -3.293
           5	   2.225	   0.219	  0.072	  2.355	   3    	        5.47	   -1.871
           4	   2.602	   0.233	  0.082	  2.621	   3.25 	        5.31	   -2.288
           3	   2.429	   0.173	  0.049	  1.793	   3    	        4.48	   -1.444
           3	   2.475	   0.238	  0.047	  1.704	   3.667	        4.75	   -0.797
           3	   3.45 	   0.221	  0.125	  2.472	   3.667	        4.86	   -2.601
           3	   2.297	   0.193	  0.082	  1.819	   3.333	        4.69	   -1.058
           5	   2.511	   0.299	  0.13 	  3.449	   3.2  	        5.74	   -3.189
           5	   3.176	   0.309	  0.238	  4.512	   3.8  	        5.38	   -4.435
           4	   2.968	   0.312	  0.14 	  3.261	   4.25 	        5.45	   -2.431
           4	   3.261	   0.388	  0.164	  3.309	   5    	        5.39	   -2.122
           3	   2.841	   0.021	  0.178	  1.991	   0.333	        4.87	   -4.698
           4	   1.896	   0.131	  0.106	  2.866	   2    	        5.33	   -2.999
           3	   3.139	   0.134	  0.241	  2.843	   2.667	        4.88	   -3.69
           5	   1.972	   0.309	  0.051	  2.277	   3.6  	        5.7 	   -1.009
           3	   3.124	   0.206	  0.139	  2.467	   4    	        4.46	   -1.936
           5	   2.21 	   0.23 	  0.12 	  3.358	   2.6  	        5.85	   -3.318
           4	   3.172	   0.378	  0.118	  2.749	   5.5  	        5.47	   -0.917
           4	   2.238	   0.191	  0.041	  1.75 	   2.75 	        5.01	   -1.47
           4	   3.111	   0.257	  0.128	  3.219	   3.75 	        5.4 	   -2.965
           4	   3.112	   0.364	  0.122	  2.705	   5.25 	        5.2 	   -1.053
           3	   1.254	   0    	  0.016	  1    	   0    	        4.3 	   -2.27
           5	   2.131	   0.269	  0.128	  3.519	   3.4  	        5.78	   -2.647
           3	   2.268	   0.128	  0.093	  1.905	   2.667	        4.82	   -1.727
           5	   2.482	   0.246	  0.056	  2.451	   3    	        5.46	   -2.235
           5	   1.979	   0.233	  0.145	  3.133	   2.8  	        5.62	   -2.69
           3	   2.299	   0.138	  0.09 	  1.85 	   3    	        4.98	   -1.377
           5	   2.73 	   0.36 	  0.098	  2.901	   4.2  	        5.91	   -1.889
           4	   1.718	   0.108	  0.05 	  1.842	   1.5  	        5.48	   -2.218
           3	   3.009	   0.108	  0.079	  1.842	   2    	        4.64	   -3.038
           3	   2.283	   0.122	  0.058	  1.882	   2.333	        4.88	   -2.012
           4	   2.76 	   0.255	  0.144	  3.429	   3.25 	        5.16	   -3.338
           4	   2.033	   0.142	  0.062	  1.564	   2.25 	        5.44	   -1.551
           3	   2.459	   0.24 	  0.036	  1.658	   5    	        4.39	    0.607
           3	   3.294	   0.071	  0.202	  2.97 	   1    	        4.74	   -5.537
           5	   2.131	   0.253	  0.115	  3.602	   2.8  	        5.58	   -3.301
           5	   2.373	   0.309	  0.152	  3.207	   3.8  	        5.99	   -2.241
           4	   2.244	   0.135	  0.038	  1.815	   2.25 	        5.45	   -1.982
           5	   1.898	   0.255	  0.182	  3.458	   3.2  	        6.26	   -2.593
           4	   1.427	   0.133	  0.094	  1.602	   2    	        5.19	   -1.256
           3	   3.428	   0.283	  0.065	  2.526	   5.333	        4.52	   -0.969
           3	   3.152	   0.05 	  0.084	  1.981	   0.667	        4.52	   -4.6
           5	   2.108	   0.081	  0.2  	  3.959	   0.8  	        5.4 	   -5.548
           4	   2.965	   0.229	  0.227	  3.417	   3.5  	        4.85	   -3.338
           3	   2.283	   0.122	  0.061	  1.858	   2.333	        4.71	   -1.991
           3	   3.146	   0.143	  0.239	  2.9  	   2.667	        4.64	   -3.761
           4	   2.874	   0.23 	  0.122	  3.13 	   3.5  	        4.98	   -2.856
           4	   1.988	   0.06 	  0.125	  2.97 	   0.75 	        4.93	   -4.393
           4	   3.124	   0.314	  0.099	  3.185	   4.75 	        5.18	   -1.972
           5	   0.891	   0.01 	  0.059	  1.991	   0.2  	        5.79	   -2.751
           4	   2.542	   0.29 	  0.114	  3.045	   4.25 	        5.59	   -1.741
           5	   1.613	   0.2  	  0.081	  2.654	   2.6  	        5.87	   -1.948
           5	   3.044	   0.329	  0.123	  3.321	   3.4  	        5.9 	   -3.417
           5	   2.377	   0.29 	  0.139	  3.332	   3.2  	        5.45	   -2.938
           4	   3.029	   0.201	  0.171	  2.747	   3.25 	        5.26	   -2.898
           3	   3.48 	   0.32 	  0.075	  2.185	   6.667	        4.51	    0.607
           3	   2.507	   0.031	  0.135	  2.981	   0.667	        4.72	   -4.987
           4	   2.268	   0.138	  0.066	  1.894	   2.25 	        5.28	   -2.116
           5	   2.313	   0.129	  0.14 	  2.829	   1.4  	        5.84	   -4.011
           4	   3.321	   0.322	  0.128	  2.958	   5    	        5.05	   -1.729
           4	   3.115	   0.303	  0.162	  3.312	   4.25 	        4.9 	   -2.642
           5	   2.597	   0.303	  0.14 	  3.89 	   3.6  	        5.95	   -3.33
           5	   2.732	   0.203	  0.161	  4.809	   2.2  	        5.88	   -5.705
           4	   3.247	   0.25 	  0.123	  3.511	   3.5  	        5.41	   -3.631
           3	   2.021	   0.062	  0.051	  1.657	   1    	        6.01	   -2.791
           4	   2.354	   0.154	  0.167	  2.805	   2.25 	        6.18	   -3.23
           5	   2.131	   0.278	  0.121	  3.585	   3.2  	        5.47	   -2.915
           5	   1.7  	   0.021	  0.109	  1.991	   0.2  	        5.68	   -3.621
           4	   2.305	   0.208	  0.108	  2.453	   3.25 	        5.28	   -1.824
           3	   2.515	   0.097	  0.063	  1.851	   2.333	        4.65	   -2.193
           3	   2.116	   0.109	  0.104	  1.79 	   2    	        4.51	   -2.119
           4	   1.976	   0.133	  0.094	  1.602	   2    	        5.1 	   -1.805
           4	   2.262	   0.157	  0.035	  1.818	   2.25 	        5.58	   -2.022
           3	   1.485	   0.01 	  0.095	  1.991	   0.333	        4.62	   -3.248
           5	   2.145	   0.3  	  0.126	  3.48 	   3.4  	        6.16	   -2.651
           4	   2.587	   0.206	  0.103	  2.764	   2.75 	        5.28	   -2.91
           3	   1.978	   0    	  0.016	  1    	   0    	        4.89	   -2.994
           4	   2.209	   0.179	  0.12 	  2.42 	   2.75 	        5.1 	   -2.178
           3	   3.356	   0.22 	  0.079	  2.609	   4    	        4.93	   -2.264
           3	   3.314	   0.19 	  0.205	  2.792	   3.667	        4.61	   -2.834
           3	   2.65 	   0.186	  0.109	  2.466	   3.333	        4.36	   -2.078
           3	   3.012	   0.131	  0.096	  2.201	   2.333	        4.45	   -3.107
           3	   3.341	   0.203	  0.075	  2.604	   4    	        4.51	   -2.223
           3	   2.347	   0.031	  0.256	  2.981	   0.667	        4.78	   -4.948
           4	   2.467	   0.162	  0.124	  2.769	   2.75 	        5.14	   -2.772
           3	   2.765	   0.171	  0.174	  2.34 	   3.333	        4.84	   -2.117
           5	   2.109	   0.169	  0.14 	  3.749	   1.8  	        5.44	   -4.367
           3	   1.91 	   0.135	  0.062	  1.67 	   3    	        4.76	   -0.777
           4	   2.304	   0.031	  0.195	  2.981	   0.5  	        5.05	   -5.011
           4	   3.055	   0.252	  0.111	  2.542	   4    	        5.5 	   -1.96
           5	   1.977	   0.201	  0.167	  3.238	   2.4  	        5.74	   -3.183
           4	   2.4  	   0.217	  0.113	  2.444	   3    	        5.51	   -2.174
           4	   2.485	   0.215	  0.106	  2.689	   3    	        5.16	   -2.495
           3	   1.978	   0    	  0.016	  1    	   0    	        4.81	   -2.994
           5	   2.686	   0.267	  0.147	  3.451	   3    	        5.79	   -3.551
           3	   3.449	   0.188	  0.156	  2.816	   3.667	        4.81	   -2.942
           4	   2.354	   0.235	  0.16 	  2.71 	   3.5  	        6.75	   -1.959
           4	   2.325	   0.031	  0.196	  2.981	   0.5  	        5.98	   -5.033
           4	   1.606	   0.142	  0.154	  2.589	   2.25 	        6.01	   -2.241
           5	   2.441	   0.257	  0.068	  2.527	   2.6  	        6.42	   -2.693
           5	   2.516	   0.242	  0.056	  2.585	   2.8  	        5.75	   -2.599
           5	   2.454	   0.221	  0.088	  2.458	   2.4  	        6.14	   -2.821
           4	   2.366	   0.205	  0.178	  3.449	   3    	        5.85	   -3.198
           5	   2.996	   0.358	  0.194	  3.793	   4.4  	        6.57	   -2.941
           3	   3.305	   0.241	  0.124	  2.594	   4.667	        5.01	   -1.597
           5	   2.54 	   0.305	  0.185	  4.304	   3.6  	        6.83	   -3.734
           5	   2.314	   0.262	  0.137	  3.038	   3    	        6.32	   -2.751
           5	   1.614	   0.222	  0.095	  2.781	   2.4  	        6.35	   -2.312
           5	   2.274	   0.167	  0.113	  3.842	   1.8  	        6.54	   -4.596
           5	   1.953	   0.155	  0.09 	  2.778	   2    	        5.98	   -2.976
           5	   2.84 	   0.247	  0.209	  3.605	   2.8  	        6.27	   -4.101
           3	   3.085	   0.131	  0.066	  1.359	   2.333	        5.08	   -2.308
           4	   2.617	   0.092	  0.209	  2.534	   1.5  	        5.93	   -3.952
           5	   2.039	   0.217	  0.07 	  2.435	   2.6  	        5.76	   -2.161
           4	   2.581	   0.187	  0.101	  2.727	   2.5  	        5.48	   -3.096
           3	   3.239	   0.227	  0.145	  2.467	   4    	        5.39	   -2.078
           5	   2.491	   0.303	  0.112	  3.203	   3.4  	        5.91	   -2.709
           3	   2.291	   0.122	  0.069	  1.882	   2.333	        4.8 	   -2.031
           3	   3.457	   0.21 	  0.087	  2.79 	   3.667	        5.7 	   -2.877
           5	   2.219	   0.226	  0.135	  3.757	   2.4  	        6.33	   -3.937
           3	   3.256	   0.231	  0.083	  2.604	   4.333	        4.86	   -1.841
           3	   3.329	   0.25 	  0.208	  2.675	   5    	        4.86	   -1.462
           5	   1.965	   0.222	  0.101	  2.423	   2.2  	        6.46	   -2.511
           3	   3.446	   0.287	  0.095	  2.299	   6    	        5.13	   -0.127
           3	   2.372	   0.266	  0.052	  1.657	   5.333	        5.23	    0.986
           5	   2.991	   0.363	  0.174	  3.772	   4.2  	        6.4 	   -3.1
           3	   2.475	   0.031	  0.212	  2.981	   0.667	        4.96	   -5.032
           4	   1.663	   0.01 	  0.073	  1.991	   0.25 	        5.56	   -3.487
           4	   2.131	   0.021	  0.135	  1.991	   0.25 	        5.5 	   -4.028
           4	   2.672	   0.101	  0.066	  2.769	   1.25 	        5.73	   -4.358
           5	   2.904	   0.235	  0.119	  3.416	   2.8  	        5.81	   -3.874
           4	   3.23 	   0.313	  0.143	  3.55 	   4.25 	        5.6 	   -2.986
           4	   2.623	   0.285	  0.068	  2.52 	   4    	        5.77	   -1.496
           4	   2.574	   0.185	  0.104	  2.573	   2.5  	        5.33	   -2.936
           4	   2.462	   0.17 	  0.113	  2.774	   2.75 	        5.46	   -2.769
           5	   2.512	   0.313	  0.212	  4.177	   4    	        6.51	   -3.214
           5	   2.254	   0.21 	  0.098	  2.144	   2.8  	        5.74	   -1.906
           5	   2.987	   0.235	  0.162	  3.364	   2.8  	        6.04	   -3.948
           5	   2.927	   0.313	  0.209	  4.094	   3.6  	        5.71	   -3.943
           3	   3.637	   0.379	  0.062	  2.318	   7    	        5.15	    0.604
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        5.83	   -3.973
           3	   2.94 	   0.226	  0.164	  2.476	   4.333	        5.45	   -1.473
           5	   1.894	   0.197	  0.106	  2.452	   2.4  	        6.45	   -2.249
           4	   2.972	   0.271	  0.133	  3.372	   4    	        5.31	   -2.748
           4	   2.484	   0.267	  0.099	  2.528	   3.5  	        5.58	   -1.878
           3	   1.485	   0.01 	  0.095	  1.991	   0.333	        5.25	   -3.248
           5	   1.772	   0.208	  0.096	  2.445	   2.4  	        6.31	   -2.121
           5	   2.054	   0.2  	  0.084	  2.778	   2.4  	        6.18	   -2.716
           4	   1.663	   0.01 	  0.073	  1.991	   0.25 	        5.73	   -3.487
           3	   2.297	   0.14 	  0.048	  1.811	   2.333	        5   	   -1.963
           3	   3.476	   0.261	  0.087	  2.419	   5    	        5.28	   -1.243
           3	   2.284	   0.124	  0.056	  1.82 	   2.333	        4.73	   -1.951
           3	   3.497	   0.212	  0.085	  2.759	   3.333	        5.11	   -3.22
           4	   2.948	   0.284	  0.182	  2.966	   3.75 	        5.57	   -2.63
           3	   2.116	   0.021	  0.178	  1.991	   0.333	        5.28	   -3.973
           4	   3.158	   0.282	  0.061	  2.677	   3.75 	        5.74	   -2.428
           4	   2.531	   0.107	  0.082	  2.851	   2    	        5.33	   -3.571
           3	   3.03 	   0.138	  0.069	  1.85 	   3    	        4.76	   -2.087
           5	   2.223	   0.403	  0.117	  2.981	   4.6  	        6.44	   -1.124
           4	   2.916	   0.3  	  0.134	  2.904	   4.75 	        6   	   -1.504
           3	   3.051	   0.143	  0.071	  2.805	   3    	        5.47	   -3.07
           5	   2.453	   0.252	  0.063	  2.598	   2.6  	        6.33	   -2.766
           4	   1.484	   0    	  0.013	  1    	   0    	        5.78	   -2.497
           4	   2.28 	   0.119	  0.209	  2.625	   1.5  	        5.59	   -3.733
           4	   2.372	   0.142	  0.103	  2.842	   2    	        5.98	   -3.459
           4	   2.304	   0.031	  0.195	  2.981	   0.5  	        5.78	   -5.011
           3	   1.986	   0    	  0.016	  1    	   0    	        5.18	   -3.002
           4	   3.067	   0.239	  0.068	  2.394	   3.5  	        5.74	   -2.268
           5	   1.721	   0.171	  0.091	  2.44 	   1.8  	        6.25	   -2.623
           3	   1.91 	   0.071	  0.11 	  1.545	   1.667	        5.18	   -1.969
           3	   3.488	   0.169	  0.078	  2.787	   3.333	        4.92	   -3.189
           4	   2.578	   0.258	  0.09 	  2.52 	   4.25 	        5.44	   -1.196
           3	   2.437	   0.05 	  0.054	  1.981	   0.667	        4.68	   -3.855
           4	   2.326	   0.156	  0.033	  1.761	   2.25 	        5.4 	   -2.026
           4	   1.707	   0.155	  0.052	  1.803	   2.25 	        5.9 	   -1.467
           4	   2.581	   0.168	  0.077	  2.798	   2.25 	        5.31	   -3.374
           4	   2.485	   0.246	  0.124	  2.676	   3.75 	        5.36	   -1.781
           4	   2.549	   0.259	  0.07 	  2.485	   3.25 	        5.92	   -2.113
           5	   2.002	   0.338	  0.146	  3.234	   4    	        5.78	   -1.72
           5	   2.801	   0.215	  0.163	  4.493	   2.4  	        5.79	   -5.272
           3	   2.999	   0.195	  0.058	  1.742	   3.667	        4.69	   -1.327
           5	   1.809	   0.107	  0.049	  1.889	   1.2  	        6.1 	   -2.654
           5	   1.86 	   0.276	  0.026	  1.684	   3    	        6.02	   -0.846
           5	   3.161	   0.281	  0.099	  3.233	   3.6  	        6.52	   -3.174
           3	   3.152	   0.05 	  0.084	  1.981	   0.667	        4.95	   -4.6
           3	   3.154	   0.16 	  0.2  	  2.769	   3.333	        5.39	   -2.95
           5	   3.054	   0.267	  0.129	  3.335	   3.2  	        6.11	   -3.585
           5	   2.167	   0.192	  0.22 	  3.325	   2.2  	        6.42	   -3.704
           4	   3.498	   0.333	  0.093	  3.327	   5    	        5.61	   -2.251
           4	   2.468	   0.245	  0.176	  3.164	   3.75 	        5.87	   -2.303
           3	   3.461	   0.178	  0.09 	  2.813	   3    	        5.58	   -3.542
           4	   2.438	   0.201	  0.102	  2.476	   3    	        5.65	   -2.217
           3	   2.284	   0.114	  0.081	  1.856	   2.333	        5   	   -2.002
           3	   2.133	   0.133	  0.119	  1.602	   2.667	        4.89	   -1.32
           3	   3.139	   0.129	  0.24 	  2.829	   2.333	        4.75	   -4.004
           3	   3.347	   0.232	  0.08 	  2.555	   5    	        5.67	   -1.214
           4	   1.896	   0.117	  0.108	  2.874	   1.75 	        5.25	   -3.245
           4	   2.654	   0.239	  0.117	  3.553	   3.5  	        5.38	   -3.063
           3	   2.17 	   0.103	  0.07 	  1.604	   2    	        4.27	   -1.947
           5	   2.478	   0.276	  0.076	  2.586	   2.8  	        5.78	   -2.616
           4	   3.219	   0.276	  0.139	  3.574	   3.75 	        5   	   -3.458
           5	   2.054	   0.213	  0.077	  2.736	   2.6  	        7.36	   -2.48
           3	   3.515	   0.292	  0.048	  2.478	   5.667	        5.5 	   -0.666
           5	   2.515	   0.193	  0.096	  2.762	   2.4  	        5.96	   -3.166
           5	   2.394	   0.267	  0.121	  3.178	   3.2  	        6.92	   -2.76
           3	   3.413	   0.251	  0.078	  2.36 	   5.333	        4.61	   -0.769
           4	   3.492	   0.377	  0.111	  2.754	   5.25 	        5.75	   -1.484
           4	   1.982	   0.176	  0.075	  2.503	   2.5  	        5.32	   -2.236
           4	   2.712	   0.193	  0.151	  2.255	   2.5  	        5.45	   -2.811
           5	   2.731	   0.214	  0.095	  3.302	   2.4  	        5.33	   -3.942
           5	   2.03 	   0.152	  0.18 	  3.848	   1.8  	        5.7 	   -4.41
           4	   2.587	   0.164	  0.116	  2.828	   2.25 	        5.13	   -3.445
           5	   1.59 	   0.06 	  0.102	  2.97 	   0.6  	        6   	   -4.122
           4	   1.844	   0.28 	  0.035	  1.654	   4    	        5.31	    0.187
           5	   2.918	   0.388	  0.161	  3.549	   4.8  	        5.38	   -2.216
           4	   1.707	   0.195	  0.063	  1.742	   2.75 	        5.17	   -0.957
           3	   2.53 	   0.179	  0.118	  2.723	   4    	        4.8 	   -1.55
           3	   1.254	   0    	  0.016	  1    	   0    	        4.59	   -2.27
           5	   3.065	   0.366	  0.138	  3.85 	   4    	        6.31	   -3.419
           4	   2.435	   0.132	  0.111	  2.9  	   2    	        5.15	   -3.578
           4	   3.11 	   0.354	  0.11 	  2.903	   5.25 	        5.66	   -1.227
           4	   3.196	   0.277	  0.22 	  3.371	   4.5  	        5.1 	   -2.564
           4	   1.831	   0.211	  0.03 	  1.734	   3.25 	        4.96	   -0.556
           3	   3.434	   0.071	  0.155	  2.97 	   1    	        4.5 	   -5.63
           3	   2.653	   0.097	  0.274	  2.589	   1.667	        4.79	   -3.946
           5	   2.552	   0.292	  0.16 	  3.437	   3.4  	        5.41	   -3.041
           3	   2.349	   0.107	  0.061	  1.889	   2    	        4.67	   -2.406
           4	   2.412	   0.319	  0.029	  1.647	   4    	        5.29	   -0.407
           5	   1.213	   0.086	  0.121	  2.589	   1    	        5.3 	   -3.009
           5	   2.683	   0.303	  0.097	  3.449	   3.2  	        5.93	   -3.332
           3	   2.506	   0.159	  0.131	  2.8  	   3    	        4.67	   -2.596
           5	   2.483	   0.283	  0.111	  3.09 	   3.4  	        5.83	   -2.567
           4	   2.256	   0.108	  0.063	  1.842	   1.5  	        5.17	   -2.769
           5	   2.103	   0.144	  0.173	  3.828	   1.8  	        5.47	   -4.448
           3	   3.187	   0.113	  0.066	  1.646	   1.667	        4.28	   -3.345
           5	   2.501	   0.256	  0.183	  3.652	   3    	        5.76	   -3.592
           5	   2.094	   0.352	  0.067	  2.404	   4    	        5.41	   -0.917
           5	   1.939	   0.118	  0.1  	  2.829	   1.4  	        5.73	   -3.586
           5	   2.659	   0.371	  0.136	  3.433	   4.4  	        5.27	   -2.199
           4	   2.604	   0.3  	  0.065	  2.135	   5.25 	        4.98	    0.146
           5	   2.264	   0.24 	  0.11 	  3.018	   3    	        6.24	   -2.632
           3	   2.217	   0.01 	  0.095	  1.991	   0.333	        5.81	   -3.98
           4	   2.421	   0.237	  0.188	  3.496	   3.5  	        4.96	   -2.842
