  Partitions	  BCS[-]	  ICP[-]	  SM[+]	  MQ[+]	  IFN[-]	  WC_time[-]	  Loss[-]
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        4.01	   -0.826
           4	   3.084	   0.483	  0.115	  2.356	   6.75 	        5.11	    0.712
           3	   3.491	   0.379	  0.176	  2.279	   6    	        4.54	   -0.325
           4	   2.523	   0.331	  0.26 	  2.725	   4.75 	        4.81	   -1.089
           2	   3.391	   0.163	  0.082	  1.586	   5.5  	        4.28	    0.278
           2	   3.726	   0.205	  0.171	  1.659	   4.5  	        4.45	   -1.261
           3	   3.476	   0.471	  0.113	  2.043	   8    	        4.5 	    1.897
           4	   2.042	   0.462	  0.145	  1.941	   5.75 	        5.35	    1.16
           4	   2.523	   0.428	  0.267	  2.676	   6    	        5.15	    0.106
           3	   2.276	   0.263	  0.13 	  2.314	   5    	        4.82	    0.017
           2	   1.869	   0.022	  0.265	  1.648	   1    	        4.2 	   -2.804
           4	   3.084	   0.438	  0.177	  2.499	   6.25 	        5.02	    0.052
           3	   3.283	   0.315	  0.154	  2.328	   6.333	        4.95	    0.253
           4	   3.132	   0.436	  0.195	  2.414	   6    	        5.19	   -0.177
           3	   2.276	   0.299	  0.215	  2.263	   6    	        5   	    0.947
           2	   3.379	   0.123	  0.123	  1.703	   4    	        4.37	   -1.328
           4	   2.737	   0.415	  0.23 	  2.642	   5.5  	        5.21	   -0.524
           2	   3.726	   0.205	  0.171	  1.659	   4.5  	        4.01	   -1.261
           3	   3.514	   0.408	  0.16 	  2.21 	   7    	        4.32	    0.708
           3	   2.403	   0.26 	  0.118	  1.625	   4    	        5.01	   -0.406
           2	   3.379	   0.162	  0.104	  1.642	   5    	        4.09	   -0.287
           4	   3.135	   0.496	  0.115	  2.509	   6.75 	        5.04	    0.495
           3	   3.283	   0.313	  0.148	  2.37 	   6.333	        4.81	    0.219
           3	   3.491	   0.298	  0.201	  2.28 	   5.333	        4.97	   -0.937
           4	   1.958	   0.194	  0.301	  2.406	   3    	        5.03	   -1.859
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.9 	   -0.108
           2	   3.379	   0.162	  0.104	  1.642	   5    	        4.2 	   -0.287
           3	   3.347	   0.305	  0.177	  2.019	   5.333	        4.54	   -0.515
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        4.27	   -0.826
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        4.07	   -0.108
           3	   1.612	   0.069	  0.163	  1.39 	   1.667	        5.36	   -1.567
           3	   3.291	   0.352	  0.104	  2.167	   6.667	        5.06	    0.753
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        4.44	   -0.826
           2	   3.379	   0.146	  0.114	  1.643	   4.5  	        4.22	   -0.782
           2	   3.379	   0.123	  0.123	  1.703	   4    	        4.1 	   -1.328
           2	   1.869	   0.022	  0.265	  1.648	   1    	        4.17	   -2.804
           2	   3.535	   0.369	  0.023	  1.54 	   9.5  	        3.99	    4.033
           2	   3.111	   0.183	  0.098	  1.417	   5    	        4.33	    0.191
           2	   3.111	   0.183	  0.104	  1.466	   5    	        4.37	    0.136
           2	   3.379	   0.162	  0.104	  1.642	   5    	        4.19	   -0.287
           4	   1.556	   0.214	  0.228	  2.451	   3.25 	        4.94	   -1.199
           4	   2.523	   0.399	  0.226	  2.664	   6    	        4.92	    0.188
           4	   2.618	   0.469	  0.092	  1.976	   6    	        5.11	    0.845
           2	   3.379	   0.123	  0.123	  1.703	   4    	        4.04	   -1.328
           3	   2.253	   0.125	  0.261	  2.275	   3.333	        4.56	   -1.581
           3	   3.283	   0.373	  0.131	  2.29 	   6.667	        5.16	    0.59
           4	   2.462	   0.467	  0.207	  2.755	   6    	        5.81	    0.109
           4	   2.462	   0.383	  0.225	  2.84 	   5.5  	        5.2 	   -0.41
           4	   3.084	   0.479	  0.154	  2.572	   6.5  	        4.92	    0.211
           3	   1.612	   0.085	  0.329	  2.036	   2    	        4.87	   -2.062
           2	   3.402	   0.244	  0.072	  1.601	   7    	        4.26	    1.681
           3	   3.283	   0.525	  0.078	  2.007	   9    	        4.64	    3.107
           3	   3.283	   0.387	  0.108	  2.449	   7    	        4.53	    0.773
           4	   2.462	   0.399	  0.24 	  2.803	   5.75 	        5.83	   -0.154
           3	   3.283	   0.37 	  0.111	  2.271	   7.333	        4.87	    1.298
           3	   2.619	   0.268	  0.179	  1.862	   5    	        4.94	    0.072
           4	   2.482	   0.391	  0.226	  2.567	   5.5  	        5.03	   -0.166
           4	   3.143	   0.401	  0.184	  2.684	   5.5  	        5.37	   -0.912
           3	   3.283	   0.333	  0.129	  2.5  	   6.667	        4.3 	    0.422
           4	   2.462	   0.344	  0.121	  2.275	   5.25 	        4.9 	    0.048
           4	   2.474	   0.447	  0.211	  2.78 	   6    	        5.57	    0.088
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.97	   -0.1
           3	   3.091	   0.236	  0.129	  1.939	   4.333	        4.66	   -1.062
           2	   3.379	   0.146	  0.114	  1.643	   4.5  	        3.87	   -0.782
           2	   1.869	   0.022	  0.265	  1.648	   1    	        4.08	   -2.804
           2	   3.605	   0.219	  0.098	  1.605	   6    	        3.98	    0.473
           3	   2.77 	   0.384	  0.19 	  1.871	   6.667	        4.48	    1.452
           2	   3.379	   0.123	  0.123	  1.703	   4    	        3.99	   -1.328
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.62	   -0.358
           2	   3.414	   0.241	  0.063	  1.794	   6.5  	        3.68	    0.988
           4	   2.462	   0.422	  0.205	  2.749	   5.5  	        5.49	   -0.338
           4	   2.618	   0.454	  0.219	  2.718	   5.25 	        5.13	   -0.759
           3	   3.232	   0.463	  0.117	  1.969	   7.667	        4.78	    1.886
           4	   2.809	   0.486	  0.097	  2.251	   7    	        5.13	    1.357
           2	   3.402	   0.171	  0.074	  1.621	   7    	        3.75	    1.732
           3	   3.283	   0.289	  0.183	  2.27 	   5.667	        4.42	   -0.358
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        4.04	   -0.826
           4	   3.084	   0.412	  0.162	  2.546	   6    	        5.12	   -0.204
           2	   3.414	   0.247	  0.061	  1.774	   7    	        3.86	    1.504
           3	   3.283	   0.393	  0.151	  2.293	   6.667	        4.78	    0.547
           4	   2.384	   0.506	  0.061	  2.177	   6    	        4.71	    0.872
           4	   2.462	   0.352	  0.222	  2.953	   5    	        5.01	   -0.989
           4	   2.474	   0.395	  0.147	  2.594	   5.75 	        4.86	    0.14
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.88	   -0.826
           3	   3.347	   0.305	  0.177	  2.019	   5.333	        4.15	   -0.515
           2	   3.379	   0.128	  0.101	  1.691	   4.5  	        3.55	   -0.799
           3	   3.283	   0.402	  0.125	  1.993	   7.333	        4.29	    1.53
           3	   3.482	   0.314	  0.2  	  2.024	   5    	        4.08	   -1.02
           2	   3.726	   0.205	  0.171	  1.659	   4.5  	        3.67	   -1.261
           4	   3.391	   0.483	  0.169	  2.968	   6.5  	        4.58	   -0.511
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.6 	   -2.804
           3	   3.514	   0.409	  0.176	  2.468	   7    	        4.22	    0.433
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.58	   -2.804
           4	   1.964	   0.245	  0.156	  1.995	   3.5  	        4.74	   -0.86
           3	   3.081	   0.307	  0.122	  2.028	   6    	        4.55	    0.462
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.56	   -0.358
           2	   3.367	   0.161	  0.097	  1.471	   4.5  	        3.7 	   -0.596
           4	   1.982	   0.326	  0.219	  2.598	   5    	        4.87	   -0.125
           4	   2.797	   0.361	  0.236	  2.49 	   5    	        4.93	   -0.884
           4	   2.036	   0.279	  0.227	  2.7  	   4    	        4.56	   -1.242
           3	   2.149	   0.292	  0.224	  2.235	   5    	        4.1 	    0.1
           4	   3.139	   0.469	  0.147	  2.944	   6.25 	        4.67	   -0.449
           4	   1.707	   0.353	  0.035	  1.551	   5.25 	        4.56	    1.604
           3	   2.77 	   0.461	  0.201	  1.728	   8.667	        4.27	    3.507
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.58	   -0.287
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.55	   -0.287
           3	   2.319	   0.337	  0.192	  2.165	   5.667	        4.22	    0.654
           4	   2.741	   0.406	  0.178	  2.676	   5.75 	        4.73	   -0.251
           4	   2.687	   0.459	  0.163	  1.889	   6    	        5.21	    0.802
           2	   3.379	   0.104	  0.126	  1.634	   4    	        3.63	   -1.243
           3	   3.491	   0.333	  0.186	  2.331	   5.667	        4.21	   -0.674
           2	   3.414	   0.255	  0.068	  1.718	   7    	        4.05	    1.545
           3	   2.253	   0.144	  0.253	  2.343	   3.333	        4.42	   -1.66
           4	   1.964	   0.183	  0.287	  2.679	   3.25 	        4.92	   -1.863
           4	   2.636	   0.467	  0.173	  2.647	   6    	        4.72	    0.077
           2	   3.379	   0.256	  0.074	  1.611	   6.5  	        3.8 	    1.18
           4	   2.462	   0.439	  0.08 	  2.321	   5.5  	        4.73	    0.198
           3	   2.253	   0.125	  0.261	  2.275	   3.333	        4.52	   -1.581
           2	   3.379	   0.123	  0.123	  1.703	   4    	        3.73	   -1.328
           2	   1.869	   0.005	  0.015	  1    	   0.5  	        3.55	   -2.389
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.56	   -0.108
           4	   2.462	   0.375	  0.123	  2.288	   5    	        4.84	   -0.248
           2	   3.379	   0.123	  0.123	  1.703	   4    	        3.75	   -1.328
           2	   3.379	   0.123	  0.123	  1.703	   4    	        3.68	   -1.328
           2	   3.379	   0.16 	  0.09 	  1.66 	   5.5  	        3.86	    0.211
           2	   3.379	   0.146	  0.114	  1.643	   4.5  	        4.08	   -0.782
           3	   2.611	   0.172	  0.208	  1.764	   3.333	        4.31	   -1.422
           2	   3.151	   0.195	  0.079	  1.58 	   5    	        3.6 	   -0.005
           4	   2.462	   0.486	  0.073	  2.278	   7    	        4.56	    1.701
           3	   2.484	   0.332	  0.132	  1.887	   4.667	        4.53	   -0.168
           4	   1.964	   0.261	  0.201	  2.338	   3.75 	        4.55	   -1.014
           3	   3.177	   0.301	  0.109	  1.807	   6    	        4.15	    0.606
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.75	   -2.093
           3	   3.514	   0.456	  0.144	  2.216	   7.667	        4.2 	    1.337
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.61	   -0.287
           2	   3.391	   0.168	  0.102	  1.655	   5.5  	        3.79	    0.184
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.84	   -2.804
           3	   2.276	   0.305	  0.178	  2.011	   5    	        4.32	    0.23
           4	   1.803	   0.36 	  0.215	  2.52 	   5.25 	        4.61	    0.352
           3	   2.101	   0.201	  0.077	  1.546	   3    	        4.66	   -0.925
           3	   3.283	   0.324	  0.169	  2.337	   6    	        4.35	   -0.113
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.99	   -2.804
           2	   3.535	   0.277	  0.082	  1.622	   7    	        3.9 	    1.484
           2	   3.414	   0.258	  0.068	  1.607	   7    	        3.59	    1.653
           2	   3.379	   0.12 	  0.101	  1.632	   4.5  	        4.81	   -0.732
           3	   2.074	   0.229	  0.088	  1.404	   3.667	        5.19	   -0.128
           3	   2.723	   0.34 	  0.177	  2.051	   6.667	        4.98	    1.376
           4	   2.03 	   0.236	  0.115	  1.808	   3.25 	        4.6 	   -0.939
           2	   3.367	   0.12 	  0.122	  1.364	   3.5  	        3.77	   -1.473
           2	   3.605	   0.305	  0.062	  1.598	   8    	        3.76	    2.43
           4	   2.462	   0.329	  0.138	  2.318	   4.75 	        4.83	   -0.497
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.81	   -2.804
           2	   1.869	   0.022	  0.265	  1.648	   1    	        3.61	   -2.804
           3	   2.253	   0.125	  0.261	  2.275	   3.333	        4.34	   -1.581
           4	   2.462	   0.357	  0.217	  2.928	   5.25 	        4.72	   -0.714
           3	   3.283	   0.327	  0.121	  2.453	   6.333	        4.13	    0.149
           2	   2.562	   0.123	  0.082	  1.434	   3    	        3.62	   -1.201
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.73	   -0.358
           4	   1.902	   0.282	  0.109	  1.852	   4    	        4.77	   -0.145
           4	   3.123	   0.406	  0.157	  2.658	   5.75 	        4.66	   -0.594
           3	   3.514	   0.392	  0.163	  2.333	   6.667	        4.07	    0.265
           4	   2.155	   0.467	  0.182	  2.283	   6.25 	        4.62	    1.163
           4	   2.618	   0.338	  0.278	  2.965	   4.5  	        4.84	   -1.699
           3	   2.074	   0.188	  0.211	  1.844	   3.667	        4.28	   -0.65
           3	   2.467	   0.206	  0.198	  1.955	   3.667	        4.88	   -1.159
           4	   3.397	   0.481	  0.169	  2.592	   6.75 	        4.74	    0.111
           4	   2.036	   0.246	  0.106	  2.062	   3.5  	        4.62	   -0.95
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.95	   -2.093
           2	   3.605	   0.418	  0.055	  1.409	  11.5  	        4.18	    6.013
           2	   3.414	   0.247	  0.079	  1.844	   7    	        4.03	    1.416
           4	   1.863	   0.328	  0.191	  2.204	   3.75 	        5.43	   -0.836
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        4.1 	   -2.093
           3	   2.253	   0.16 	  0.246	  2.333	   3.667	        4.28	   -1.325
           3	   3.232	   0.354	  0.134	  1.935	   6.667	        4.25	    1.012
           2	   1.869	   0.005	  0.015	  1    	   0.5  	        3.63	   -2.389
           2	   3.402	   0.285	  0.072	  1.597	   7    	        3.67	    1.644
           4	   2.809	   0.414	  0.158	  2.209	   5.5  	        4.7 	   -0.09
           2	   3.111	   0.183	  0.098	  1.417	   5    	        3.59	    0.191
           4	   2.37 	   0.316	  0.144	  2.235	   4.25 	        4.86	   -0.815
           3	   3.491	   0.333	  0.186	  2.331	   5.667	        4.43	   -0.674
           3	   2.619	   0.161	  0.194	  2.042	   3.667	        4.53	   -1.349
           2	   3.726	   0.428	  0.052	  1.517	  10.5  	        3.87	    4.777
           3	   2.253	   0.144	  0.08 	  1.694	   3.333	        4.52	   -0.838
           4	   2.893	   0.531	  0.183	  2.214	   7    	        4.89	    1.179
           3	   3.299	   0.477	  0.102	  1.894	   9    	        4.4 	    3.228
           3	   2.865	   0.408	  0.156	  1.843	   7    	        4.72	    1.728
           3	   2.357	   0.345	  0.046	  1.578	   6.333	        4.46	    2.007
           4	   2.737	   0.416	  0.182	  2.497	   5.5  	        5.41	   -0.332
           2	   3.402	   0.167	  0.09 	  1.614	   5.5  	        4.15	    0.227
           3	   2.642	   0.392	  0.192	  1.909	   7.333	        4.53	    2.198
           3	   3.312	   0.325	  0.162	  1.977	   5.667	        4.4 	   -0.109
           4	   3.313	   0.539	  0.141	  2.584	   6.5  	        4.82	   -0.077
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.93	   -0.826
           2	   3.367	   0.12 	  0.122	  1.364	   3.5  	        3.82	   -1.473
           4	   2.737	   0.444	  0.204	  2.25 	   7.25 	        4.96	    1.615
           4	   1.958	   0.194	  0.301	  2.406	   3    	        5.04	   -1.859
           3	   2.484	   0.407	  0.211	  2.202	   6.333	        4.46	    1.029
           2	   3.151	   0.188	  0.055	  1.383	   5.5  	        3.86	    0.723
           4	   2.462	   0.481	  0.07 	  1.79 	   7    	        5.02	    2.197
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.97	   -0.1
           4	   1.964	   0.286	  0.155	  1.98 	   3.5  	        5.23	   -0.885
           4	   1.964	   0.245	  0.156	  1.995	   3.5  	        5.84	   -0.86
           2	   3.414	   0.238	  0.069	  1.697	   7.5  	        3.9 	    2.082
           3	   3.434	   0.487	  0.129	  2.044	   8.333	        4.43	    2.239
           3	   2.403	   0.315	  0.236	  2.183	   6.333	        4.73	    1.196
           3	   3.283	   0.399	  0.103	  2.065	   7    	        4.64	    1.15
           2	   3.402	   0.218	  0.08 	  1.578	   7    	        3.83	    1.722
           2	   3.402	   0.238	  0.074	  1.632	   6.5  	        3.92	    1.154
           4	   1.803	   0.282	  0.218	  2.259	   3.5  	        4.96	   -1.062
           4	   2.462	   0.479	  0.174	  2.42 	   7    	        5.01	    1.465
           3	   2.642	   0.368	  0.187	  2.043	   6.667	        5.05	    1.427
           2	   3.402	   0.25 	  0.074	  1.638	   7    	        4.16	    1.636
           4	   2.462	   0.434	  0.091	  2.224	   5.75 	        5.08	    0.539
           4	   2.749	   0.452	  0.222	  2.549	   6.75 	        4.95	    0.778
           3	   3.491	   0.356	  0.183	  2.278	   6    	        4.68	   -0.308
           2	   3.367	   0.12 	  0.122	  1.364	   3.5  	        3.88	   -1.473
           4	   2.468	   0.479	  0.081	  2.033	   6.75 	        4.9 	    1.689
           3	   2.074	   0.188	  0.211	  1.844	   3.667	        4.47	   -0.65
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.4 	   -0.1
           3	   3.347	   0.305	  0.177	  2.019	   5.333	        4.45	   -0.515
           3	   3.283	   0.405	  0.099	  2.136	   7    	        4.49	    1.077
           2	   3.151	   0.154	  0.093	  1.558	   4    	        3.92	   -0.956
           4	   2.462	   0.353	  0.24 	  2.89 	   5    	        5.26	   -0.945
           3	   3.283	   0.373	  0.131	  2.29 	   6.667	        4.84	    0.59
           4	   0.934	   0.132	  0.184	  1.931	   2    	        5.1 	   -1.181
           3	   3.179	   0.439	  0.053	  2.133	   7.667	        4.43	    1.863
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        4.06	   -2.093
           4	   2.494	   0.425	  0.202	  2.691	   5.75 	        5.61	   -0.062
           4	   1.964	   0.245	  0.207	  2.339	   3.5  	        5.39	   -1.255
           3	   2.77 	   0.361	  0.225	  1.906	   7.333	        4.45	    2.071
           3	   3.514	   0.397	  0.164	  2.323	   7    	        4.51	    0.602
           2	   3.414	   0.321	  0.054	  1.641	   8.5  	        3.93	    3.07
           2	   3.379	   0.217	  0.086	  1.653	   5.5  	        3.83	    0.165
           3	   2.253	   0.239	  0.23 	  2.289	   4.333	        4.43	   -0.678
           4	   1.696	   0.277	  0.096	  1.606	   3.5  	        4.93	   -0.175
           3	   3.514	   0.436	  0.078	  2.272	   7.667	        4.42	    1.367
           4	   2.311	   0.321	  0.217	  2.646	   4.75 	        4.99	   -0.745
           4	   2.665	   0.277	  0.179	  2.461	   3.75 	        4.88	   -1.832
           4	   3.391	   0.464	  0.188	  2.881	   6.25 	        4.97	   -0.674
           2	   3.111	   0.183	  0.098	  1.417	   5    	        3.94	    0.191
           3	   3.283	   0.347	  0.127	  2.329	   7    	        4.96	    0.914
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.99	   -2.093
           3	   3.283	   0.453	  0.091	  1.996	   8.667	        4.93	    2.844
           4	   2.462	   0.427	  0.209	  2.541	   5.75 	        5.03	    0.111
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.44	   -0.1
           4	   2.311	   0.29 	  0.185	  2.317	   4.5  	        5.01	   -0.603
           4	   2.37 	   0.479	  0.192	  2.391	   6.5  	        5   	    1.068
           2	   1.869	   0.005	  0.015	  1    	   0.5  	        3.96	   -2.389
           4	   2.462	   0.371	  0.099	  2.233	   5.75 	        4.88	    0.585
           2	   3.111	   0.183	  0.098	  1.417	   5    	        3.94	    0.191
           2	   1.869	   0.069	  0.183	  1.471	   1.5  	        3.9 	   -2.092
           3	   3.283	   0.339	  0.12 	  2.503	   6.667	        4.54	    0.422
           4	   3.139	   0.462	  0.149	  3.03 	   6.25 	        5.05	   -0.53
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.99	   -0.358
           4	   2.749	   0.368	  0.165	  2.625	   5.5  	        6.43	   -0.407
           3	   2.253	   0.186	  0.079	  1.681	   3.333	        4.76	   -0.866
           2	   3.414	   0.299	  0.005	  1.351	   7    	        4.19	    1.931
           3	   3.283	   0.41 	  0.108	  2.148	   8.333	        4.55	    2.384
           4	   3.274	   0.477	  0.174	  2.594	   6.25 	        4.99	   -0.269
           2	   3.605	   0.278	  0.079	  1.696	   7.5  	        3.82	    1.842
           2	   3.367	   0.12 	  0.122	  1.364	   3.5  	        3.98	   -1.473
           4	   2.51 	   0.374	  0.231	  2.46 	   4.75 	        5.53	   -0.825
           3	   2.261	   0.254	  0.259	  2.085	   5.333	        4.43	    0.474
           2	   3.59 	   0.304	  0.062	  1.612	   8    	        3.96	    2.432
           2	   3.402	   0.177	  0.082	  1.646	   6.5  	        3.99	    1.193
           3	   3.499	   0.469	  0.102	  2.127	   7.667	        4.38	    1.47
           4	   2.462	   0.422	  0.164	  2.579	   5.5  	        4.98	   -0.127
           2	   3.111	   0.183	  0.098	  1.417	   5    	        4.17	    0.191
           4	   2.618	   0.408	  0.112	  2.201	   5    	        4.98	   -0.339
           4	   2.014	   0.382	  0.262	  2.518	   5.75 	        4.84	    0.574
           2	   3.605	   0.273	  0.073	  1.531	   8    	        3.96	    2.518
           4	   2.383	   0.435	  0.157	  2.206	   6    	        4.95	    0.819
           4	   2.737	   0.335	  0.215	  2.717	   5.25 	        5.19	   -0.754
           2	   3.379	   0.162	  0.104	  1.642	   5    	        3.99	   -0.287
           3	   3.347	   0.454	  0.104	  1.835	   7.667	        4.55	    1.927
           4	   2.462	   0.472	  0.046	  1.927	   6.5  	        5.54	    1.593
           3	   3.491	   0.317	  0.194	  2.345	   5.333	        4.41	   -1.014
           3	   2.268	   0.307	  0.222	  2.226	   5.333	        4.67	    0.31
           3	   2.253	   0.109	  0.095	  1.633	   3    	        4.45	   -1.09
           2	   3.379	   0.15 	  0.11 	  1.719	   5    	        3.66	   -0.358
           3	   2.865	   0.312	  0.158	  2.072	   5.333	        4.27	   -0.074
           2	   3.605	   0.273	  0.061	  1.564	   7.5  	        3.62	    1.997
           2	   3.605	   0.286	  0.078	  1.509	   9    	        3.7 	    3.522
           2	   3.414	   0.266	  0.061	  1.617	   7    	        3.81	    1.642
           3	   2.253	   0.246	  0.123	  1.939	   4.333	        4.45	   -0.228
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.87	   -0.108
           4	   2.462	   0.445	  0.187	  2.674	   6.25 	        4.67	    0.482
           4	   2.462	   0.346	  0.257	  2.933	   5    	        4.76	   -0.998
           3	   3.283	   0.358	  0.152	  2.232	   6.333	        4.29	    0.308
           2	   3.402	   0.312	  0.076	  1.544	   8.5  	        3.76	    3.166
           3	   2.253	   0.184	  0.243	  2.279	   4    	        4.32	   -0.959
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.03	   -0.1
           4	   2.137	   0.397	  0.155	  1.868	   5    	        4.96	    0.443
           3	   2.738	   0.319	  0.101	  2.287	   5.667	        4.05	    0.222
           2	   3.379	   0.146	  0.114	  1.643	   4.5  	        3.65	   -0.782
           4	   2.462	   0.294	  0.15 	  2.267	   4.5  	        4.64	   -0.673
           4	   3.084	   0.51 	  0.132	  2.206	   7    	        4.56	    1.068
           3	   2.484	   0.34 	  0.234	  2.212	   5.667	        4.4 	    0.397
           2	   3.605	   0.243	  0.126	  1.611	   6.5  	        3.59	    0.915
           2	   3.379	   0.139	  0.113	  1.695	   4.5  	        3.58	   -0.826
           4	   2.51 	   0.332	  0.205	  2.63 	   4.75 	        4.63	   -0.927
           3	   2.074	   0.187	  0.219	  1.822	   3.333	        4.35	   -0.969
           3	   3.283	   0.393	  0.151	  2.293	   6.667	        4   	    0.547
           2	   3.379	   0.256	  0.074	  1.611	   6.5  	        3.93	    1.18
           4	   2.636	   0.398	  0.183	  2.62 	   5.5  	        4.67	   -0.337
           3	   3.081	   0.323	  0.146	  2.046	   6    	        4.13	    0.404
           3	   3.283	   0.324	  0.171	  2.322	   6    	        4.14	   -0.1
           3	   3.283	   0.464	  0.068	  2.095	   8.667	        4.73	    2.757
           3	   2.261	   0.19 	  0.242	  2.288	   4.333	        4.27	   -0.648
           4	   2.624	   0.366	  0.135	  1.962	   4.25 	        4.51	   -0.837
           2	   1.869	   0.069	  0.183	  1.471	   1.5  	        3.66	   -2.092
           4	   1.69 	   0.196	  0.152	  2.159	   3    	        4.64	   -1.197
           2	   3.414	   0.351	  0.023	  1.588	   9.5  	        3.57	    4.124
           3	   3.232	   0.365	  0.151	  2.022	   6.667	        4.19	    0.897
           3	   2.253	   0.128	  0.087	  1.703	   3    	        4.07	   -1.171
           4	   2.462	   0.43 	  0.051	  1.998	   5.75 	        5.08	    0.809
           4	   2.462	   0.508	  0.176	  2.346	   7.25 	        5.33	    1.758
           3	   2.484	   0.274	  0.242	  2.117	   4    	        4.26	   -1.117
           3	   3.283	   0.367	  0.113	  2.308	   7    	        4.31	    0.929
           2	   3.379	   0.235	  0.08 	  1.607	   6    	        3.94	    0.699
           2	   3.379	   0.104	  0.126	  1.634	   4    	        4.11	   -1.243
           4	   1.964	   0.245	  0.207	  2.339	   3.5  	        4.66	   -1.255
           2	   3.605	   0.213	  0.15 	  1.64 	   5.5  	        3.64	   -0.108
           3	   2.253	   0.207	  0.192	  2.15 	   4    	        4.18	   -0.802
           4	   2.036	   0.227	  0.105	  1.919	   3.5  	        4.51	   -0.787
           2	   3.414	   0.272	  0.067	  1.571	   7.5  	        3.76	    2.176
           3	   3.283	   0.377	  0.148	  2.216	   7    	        4.13	    0.976
           2	   3.414	   0.436	  0.041	  1.536	  10    	        3.57	    4.573
           2	   3.414	   0.266	  0.061	  1.617	   7    	        3.62	    1.642
           3	   2.253	   0.151	  0.094	  1.621	   3    	        4.29	   -1.119
           4	   2.462	   0.336	  0.142	  2.272	   4.75 	        5.06	   -0.462
           3	   2.619	   0.145	  0.202	  2.043	   3.333	        4.41	   -1.676
           2	   1.869	   0.047	  0.014	  0.991	   0.5  	        3.82	   -2.421
           2	   3.414	   0.359	  0.032	  1.514	  10    	        4.21	    4.681
           3	   3.363	   0.492	  0.111	  1.759	   8.333	        4.09	    2.608
           4	   2.462	   0.478	  0.092	  2.263	   6.75 	        5.01	    1.455
           2	   2.562	   0.123	  0.082	  1.434	   3    	        3.76	   -1.201
           4	   2.618	   0.403	  0.147	  2.254	   4.75 	        4.56	   -0.672
           2	   3.414	   0.172	  0.039	  1.297	   4.5  	        3.75	   -0.422
           4	   2.737	   0.33 	  0.245	  2.676	   4.75 	        4.55	   -1.238
           2	   3.379	   0.104	  0.126	  1.634	   4    	        3.73	   -1.243
           3	   3.514	   0.461	  0.132	  2.098	   8    	        4.36	    1.795
           4	   2.462	   0.393	  0.217	  2.73 	   5.25 	        4.57	   -0.552
           2	   2.418	   0.063	  0.222	  1.39 	   2    	        3.66	   -2.093
           4	   2.036	   0.275	  0.129	  1.887	   4    	        4.8 	   -0.327
           4	   2.85 	   0.433	  0.191	  2.755	   6    	        4.63	   -0.229
           4	   2.472	   0.344	  0.204	  2.275	   4.75 	        4.62	   -0.545
           2	   1.869	   0.105	  0.076	  1.286	   2.5  	        3.68	   -0.836
           3	   2.403	   0.316	  0.119	  1.915	   5.333	        4.16	    0.58
           3	   3.283	   0.349	  0.125	  2.299	   6.333	        4.11	    0.277
           3	   3.336	   0.451	  0.09 	  2.188	   8    	        4.3 	    1.935
           2	   3.605	   0.243	  0.126	  1.611	   6.5  	        3.89	    0.915
           4	   2.737	   0.429	  0.184	  2.684	   6    	        5.39	   -0.034
           3	   3.434	   0.443	  0.105	  2.326	   8.667	        4.65	    2.359
           2	   3.379	   0.104	  0.126	  1.634	   4    	        3.85	   -1.243
           3	   2.715	   0.434	  0.102	  2    	   7.333	        4.46	    2.082
           2	   3.151	   0.094	  0.192	  1.627	   3    	        3.76	   -2.064
           2	   3.414	   0.436	  0.041	  1.536	  10    	        3.75	    4.573
