|   Proposed Partitions |   Discovered Partitions |   BCS[-] |   ICP[-] |   SM[+] |   MQ[+] |   IFN[-] |   WC_time[-] |   Loss[-] |
|                     7 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.63 |     6.547 |
|                     6 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.58 |     6.547 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.24 |     6.547 |
|                     4 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         1.99 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.34 |     4.377 |
|                     5 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.12 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.12 |     4.377 |
|                    10 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.25 |     6.547 |
|                     9 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.19 |     6.547 |
|                    11 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.23 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.06 |     4.377 |
|                     7 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.36 |     6.547 |
|                     4 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.34 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.46 |     4.377 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.1  |     6.547 |
|                     8 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.11 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.15 |     4.377 |
|                     5 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.1  |     6.547 |
|                     6 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.18 |     6.547 |
|                    11 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.16 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.12 |     4.377 |
|                    10 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.18 |     6.547 |
|                     9 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.19 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.25 |     4.377 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.17 |     4.377 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.15 |     4.377 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.11 |     4.377 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.38 |     4.377 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.19 |     4.377 |
|                     7 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.06 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.17 |     4.377 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.35 |     6.547 |
|                     8 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.05 |     6.547 |
|                     4 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.21 |     6.547 |
|                     6 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.1  |     7.087 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.17 |     4.377 |
|                     5 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.12 |     6.547 |
|                    11 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.09 |     6.547 |
|                     2 |                       4 |    1.902 |    0.32  |   0.21  |   2.324 |     4.75 |         2.16 |     4.438 |
|                     9 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.23 |     6.547 |
|                    10 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.17 |     6.547 |
|                     2 |                       4 |    1.902 |    0.32  |   0.21  |   2.324 |     4.75 |         2.11 |     4.438 |
|                     7 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.1  |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.31 |     4.377 |
|                     8 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.21 |     6.547 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.09 |     6.547 |
|                     4 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.09 |     7.087 |
|                     6 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.08 |     6.547 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.26 |     4.377 |
|                     5 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.22 |     6.547 |
|                    11 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.11 |     7.087 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.13 |     4.377 |
|                    10 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.17 |     6.547 |
|                     7 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.16 |     6.547 |
|                     9 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.66 |     6.547 |
|                     2 |                       4 |    1.902 |    0.32  |   0.21  |   2.324 |     4.75 |         2.75 |     4.438 |
|                     8 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.19 |     6.547 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         4.66 |     6.547 |
|                     8 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.38 |     6.547 |
|                     6 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.18 |     7.087 |
|                     3 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.23 |     7.087 |
|                     9 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.1  |     7.087 |
|                     7 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.1  |     7.087 |
|                     4 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.12 |     7.087 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.07 |     4.377 |
|                     4 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.26 |     7.087 |
|                    11 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.22 |     6.547 |
|                    10 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.2  |     6.547 |
|                     3 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.11 |     7.087 |
|                     4 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.16 |     7.087 |
|                     3 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.18 |     6.547 |
|                    11 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.23 |     7.087 |
|                     4 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.16 |     6.547 |
|                     2 |                       4 |    1.902 |    0.32  |   0.21  |   2.324 |     4.75 |         2.13 |     4.438 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.52 |     4.377 |
|                     4 |                       3 |    2.536 |    0.303 |   0.076 |   1.676 |     6    |         2.23 |     7.087 |
|                     2 |                       4 |    1.902 |    0.32  |   0.21  |   2.324 |     4.75 |         2.23 |     4.438 |
|                     2 |                       5 |    2.035 |    0.417 |   0.25  |   2.825 |     5    |         2.22 |     4.377 |
|                     5 |                       5 |    2.694 |    0.569 |   0.194 |   2.722 |     6.2  |         2.2  |     6.547 |
